0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,4.51048e+06
23,1.0256e+07
24,2.25599e+07
25,4.84118e+07
26,1.0174e+08
27,2.09762e+08
28,4.24574e+08
29,8.4402e+08
30,1.64817e+09
31,3.16189e+09
32,5.9595e+09
33,1.10358e+10
34,2.0079e+10
35,3.58945e+10
36,6.30478e+10
37,1.08812e+11
38,1.84525e+11
39,3.07478e+11
40,5.03456e+11
41,8.10043e+11
42,1.28075e+12
43,1.98997e+12
44,3.03853e+12
45,4.55967e+12
46,6.72472e+12
47,9.74778e+12
48,1.38884e+13
49,1.94508e+13
50,2.67788e+13
51,3.62451e+13
52,4.82336e+13
53,6.31155e+13
54,8.12194e+13
55,1.02797e+14
56,1.27986e+14
57,1.5678e+14
58,1.88995e+14
59,2.24259e+14
60,2.62006e+14
61,3.01494e+14
62,3.41834e+14
63,3.82045e+14
64,4.21112e+14
65,4.58059e+14
66,4.92015e+14
67,5.22282e+14
68,5.48378e+14
69,5.70067e+14
70,5.87369e+14
71,6.00539e+14
72,6.10034e+14
73,6.16462e+14
74,6.2052e+14
75,6.22938e+14
76,6.24413e+14
77,6.25571e+14
78,6.26926e+14
79,6.28866e+14
80,6.31642e+14
81,6.35378e+14
82,6.40086e+14
83,6.45686e+14
84,6.52033e+14
85,6.58935e+14
86,6.66181e+14
87,6.73552e+14
88,6.80838e+14
89,6.87847e+14
90,6.94406e+14
91,7.00369e+14
92,7.05613e+14
93,7.1004e+14
94,7.13572e+14
95,7.16149e+14
96,7.17731e+14
97,7.18291e+14
98,7.17818e+14
99,7.16315e+14
100,7.13801e+14
101,7.10308e+14
102,7.0589e+14
103,7.00618e+14
104,6.94587e+14
105,6.87918e+14
106,6.80756e+14
107,6.73275e+14
108,6.65672e+14
109,6.58165e+14
110,6.50983e+14
111,6.44349e+14
112,6.38468e+14
113,6.33501e+14
114,6.29543e+14
115,6.26597e+14
116,6.24548e+14
117,6.23156e+14
118,6.22036e+14
119,6.20674e+14
120,6.1844e+14
121,6.14626e+14
122,6.0849e+14
123,5.99319e+14
124,5.86488e+14
125,5.69524e+14
126,5.48154e+14
127,5.22347e+14
128,4.92327e+14
129,4.58569e+14
130,4.2177e+14
131,3.828e+14
132,3.42639e+14
133,3.02308e+14
134,2.62795e+14
135,2.24997e+14
136,1.89665e+14
137,1.5737e+14
138,1.28494e+14
139,1.03223e+14
140,8.1569e+13
141,6.33961e+13
142,4.8454e+13
143,3.64147e+13
144,2.69067e+13
145,1.95453e+13
146,1.39569e+13
147,9.79654e+12
148,6.75874e+12
149,4.58297e+12
150,3.05419e+12
151,2.0003e+12
152,1.28745e+12
153,8.14301e+11
154,5.06115e+11
155,3.09108e+11
156,1.85507e+11
157,1.09393e+11
158,6.33851e+10
159,3.60869e+10
160,2.01868e+10
161,1.10952e+10
162,5.99158e+09
163,3.17893e+09
164,1.65706e+09
165,8.4858e+08
166,4.26873e+08
167,2.10898e+08
168,1.02295e+08
169,4.86758e+07
170,2.26837e+07
171,1.03122e+07
172,4.53252e+06
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,4.51048e+06
203,1.0256e+07
204,2.25599e+07
205,4.84118e+07
206,1.0174e+08
207,2.09762e+08
208,4.24574e+08
209,8.4402e+08
210,1.64817e+09
211,3.16189e+09
212,5.9595e+09
213,1.10358e+10
214,2.0079e+10
215,3.58945e+10
216,6.30478e+10
217,1.08812e+11
218,1.84525e+11
219,3.07478e+11
220,5.03456e+11
221,8.10043e+11
222,1.28075e+12
223,1.98997e+12
224,3.03853e+12
225,4.55967e+12
226,6.72472e+12
227,9.74778e+12
228,1.38884e+13
229,1.94508e+13
230,2.67788e+13
231,3.62451e+13
232,4.82336e+13
233,6.31155e+13
234,8.12194e+13
235,1.02797e+14
236,1.27986e+14
237,1.5678e+14
238,1.88995e+14
239,2.24259e+14
240,2.62006e+14
241,3.01494e+14
242,3.41834e+14
243,3.82045e+14
