pass,max_damage
0,7.92485e+09
100,2.25793e+11
200,4.795e+11
300,7.41949e+11
400,1.04675e+12
500,1.329e+12
600,1.682e+12
700,2.05528e+12
800,2.43443e+12
900,2.84331e+12
1000,3.3785e+12
1100,3.92035e+12
1200,4.42432e+12
1300,5.10362e+12
1400,5.77707e+12
1500,6.48887e+12
1600,7.31485e+12
1700,8.07405e+12
1800,8.96447e+12
1900,9.9727e+12
2000,1.11156e+13
2100,1.21054e+13
2200,1.33569e+13
2300,1.4462e+13
2400,1.57451e+13
2500,1.70158e+13
2600,1.86253e+13
2700,1.99565e+13
2800,2.15698e+13
2900,2.34384e+13
3000,2.53477e+13
3100,2.72624e+13
3200,2.88946e+13
3300,3.07003e+13
3400,3.29562e+13
3500,3.50186e+13
3600,3.71128e+13
3700,3.96352e+13
3800,4.19108e+13
3900,4.39396e+13
4000,4.66435e+13
4100,4.89479e+13
4200,5.14142e+13
4300,5.37424e+13
4400,5.63501e+13
4500,5.80853e+13
4600,6.05718e+13
4700,6.2775e+13
4800,6.49482e+13
4900,6.72648e+13
5000,6.96494e+13
5100,7.19816e+13
5200,7.39415e+13
5300,7.61543e+13
5400,7.8039e+13
5500,7.97137e+13
5600,8.16583e+13
5700,8.33994e+13
5800,8.53831e+13
5900,8.68951e+13
6000,8.83533e+13
6100,9.00998e+13
6200,9.14133e+13
6300,9.26261e+13
6400,9.39408e+13
6500,9.52023e+13
6600,9.65367e+13
6700,9.75327e+13
6800,9.83193e+13
6900,9.9107e+13
7000,1.00048e+14
7100,1.0075e+14
7200,1.01453e+14
7300,1.02056e+14
7400,1.02718e+14
7500,1.03299e+14
7600,1.03909e+14
7700,1.04356e+14
7800,1.04907e+14
7900,1.0531e+14
8000,1.05718e+14
8100,1.06017e+14
8200,1.06357e+14
8300,1.06614e+14
8400,1.06918e+14
8500,1.07186e+14
8600,1.07384e+14
8700,1.07627e+14
8800,1.07814e+14
8900,1.07976e+14
9000,1.0812e+14
9100,1.08283e+14
9200,1.08415e+14
9300,1.08582e+14
9400,1.08732e+14
9500,1.08826e+14
9600,1.08926e+14
9700,1.09013e+14
9800,1.09095e+14
9900,1.09167e+14
10000,1.09225e+14
10100,1.09303e+14
10200,1.09371e+14
10300,1.09425e+14
10400,1.0947e+14
10500,1.0952e+14
10600,1.09574e+14
10700,1.09613e+14
10800,1.09653e+14
10900,1.09689e+14
11000,1.09725e+14
11100,1.09758e+14
11200,1.09792e+14
11300,1.09824e+14
11400,1.09851e+14
11500,1.09882e+14
11600,1.09914e+14
11700,1.0994e+14
11800,1.09963e+14
11900,1.09982e+14
12000,1.10002e+14
12100,1.10023e+14
12200,1.10048e+14
12300,1.10078e+14
12400,1.10103e+14
12500,1.10123e+14
12600,1.10142e+14
12700,1.1016e+14
12800,1.1018e+14
12900,1.10198e+14
13000,1.10216e+14
13100,1.10239e+14
13200,1.10255e+14
13300,1.10275e+14
13400,1.10292e+14
13500,1.10309e+14
13600,1.1033e+14
13700,1.1035e+14
13800,1.10369e+14
13900,1.10394e+14
14000,1.10415e+14
14100,1.10445e+14
14200,1.10469e+14
14300,1.10492e+14
14400,1.10512e+14
14500,1.10543e+14
14600,1.10569e+14
14700,1.10596e+14
14800,1.10625e+14
14900,1.10666e+14
15000,1.10697e+14
15100,1.10731e+14
15200,1.10766e+14
15300,1.10804e+14
15400,1.10847e+14
15500,1.10892e+14
15600,1.10952e+14
15700,1.11001e+14
15800,1.11051e+14
15900,1.11103e+14
16000,1.1117e+14
16100,1.11249e+14
16200,1.11312e+14
16300,1.11401e+14
16400,1.11495e+14
16500,1.11597e+14
16600,1.11704e+14
16700,1.11796e+14
16800,1.11946e+14
16900,1.12106e+14
17000,1.12258e+14
17100,1.12439e+14
17200,1.12639e+14
17300,1.1283e+14
17400,1.13052e+14
17500,1.1334e+14
17600,1.13614e+14
17700,1.13909e+14
17800,1.14243e+14
17900,1.14568e+14
18000,1.14944e+14
18100,1.15377e+14
18200,1.15761e+14
18300,1.1625e+14
18400,1.1676e+14
18500,1.17423e+14
18600,1.18082e+14
18700,1.18675e+14
18800,1.19504e+14
18900,1.20262e+14
19000,1.21005e+14
19100,1.22095e+14
19200,1.23017e+14
19300,1.24022e+14
19400,1.2517e+14
19500,1.2636e+14
19600,1.27732e+14
19700,1.29026e+14
19800,1.30419e+14
19900,1.319e+14
20000,1.33238e+14
20100,1.34778e+14
20200,1.3649e+14
20300,1.38225e+14
20400,1.40066e+14
20500,1.41885e+14
20600,1.4406e+14
20700,1.45795e+14
20800,1.47905e+14
20900,1.49988e+14
21000,1.52031e+14
21100,1.54079e+14
21200,1.56323e+14
21300,1.58449e+14
21400,1.61318e+14
21500,1.63851e+14
21600,1.66519e+14
21700,1.68471e+14
21800,1.70725e+14
21900,1.7293e+14
22000,1.75464e+14
22100,1.77792e+14
22200,1.80274e+14
22300,1.82485e+14
22400,1.84517e+14
22500,1.86396e+14
22600,1.88389e+14
22700,1.90107e+14
22800,1.92177e+14
22900,1.94009e+14
23000,1.95715e+14
23100,1.9753e+14
23200,1.99002e+14
23300,2.00895e+14
23400,2.02475e+14
23500,2.0346e+14
23600,2.04686e+14
23700,2.05672e+14
23800,2.07002e+14
23900,2.08207e+14
24000,2.09284e+14
24100,2.10019e+14
24200,2.10856e+14
24300,2.11587e+14
24400,2.12346e+14
24500,2.13259e+14
24600,2.13924e+14
24700,2.14466e+14
24800,2.15123e+14
24900,2.15558e+14
25000,2.16043e+14
25100,2.16461e+14
25200,2.16866e+14
25300,2.17257e+14
25400,2.17631e+14
25500,2.17921e+14
25600,2.18293e+14
25700,2.1858e+14
25800,2.18779e+14
25900,2.19009e+14
26000,2.19211e+14
26100,2.19374e+14
26200,2.19573e+14
26300,2.19713e+14
26400,2.19861e+14
26500,2.19997e+14
26600,2.20121e+14
26700,2.20237e+14
26800,2.20355e+14
26900,2.20457e+14
27000,2.2054e+14
27100,2.20624e+14
27200,2.20711e+14
27300,2.20778e+14
27400,2.20836e+14
27500,2.20886e+14
27600,2.20942e+14
27700,2.21005e+14
27800,2.21068e+14
27900,2.21114e+14
28000,2.21158e+14
28100,2.21197e+14
28200,2.21233e+14
28300,2.21273e+14
28400,2.21308e+14
28500,2.21344e+14
28600,2.21375e+14
28700,2.21408e+14
28800,2.2144e+14
28900,2.21469e+14
29000,2.21496e+14
29100,2.21522e+14
29200,2.21545e+14
29300,2.21568e+14
29400,2.21587e+14
29500,2.21602e+14
29600,2.21623e+14
29700,2.21647e+14
29800,2.21668e+14
29900,2.21685e+14
30000,2.21703e+14
30100,2.21725e+14
30200,2.21746e+14
30300,2.21764e+14
30400,2.2178e+14
30500,2.21801e+14
30600,2.21818e+14
30700,2.21835e+14
30800,2.2186e+14
30900,2.21883e+14
31000,2.21902e+14
31100,2.21927e+14
31200,2.21949e+14
31300,2.21974e+14
31400,2.22004e+14
31500,2.22029e+14
31600,2.22055e+14
31700,2.2208e+14
31800,2.221e+14
31900,2.22126e+14
32000,2.22159e+14
32100,2.22194e+14
32200,2.22228e+14
32300,2.22261e+14
32400,2.22297e+14
32500,2.22335e+14
32600,2.22372e+14
32700,2.22422e+14
32800,2.22474e+14
32900,2.22526e+14
33000,2.226e+14
33100,2.22666e+14
33200,2.22743e+14
33300,2.22816e+14
33400,2.229e+14
33500,2.2297e+14
33600,2.23079e+14
33700,2.23186e+14
33800,2.23298e+14
33900,2.23428e+14
34000,2.23558e+14
34100,2.23714e+14
34200,2.23886e+14
34300,2.24058e+14
34400,2.24237e+14
34500,2.2446e+14
34600,2.24697e+14
34700,2.2487e+14
34800,2.25081e+14
34900,2.25343e+14
35000,2.2567e+14
35100,2.25976e+14
35200,2.26319e+14
35300,2.26667e+14
35400,2.27115e+14
35500,2.27591e+14
35600,2.28116e+14
35700,2.28639e+14
35800,2.29224e+14
35900,2.29914e+14
36000,2.3064e+14
36100,2.31443e+14
36200,2.32247e+14
36300,2.32984e+14
36400,2.33935e+14
36500,2.34981e+14
36600,2.36131e+14
36700,2.371e+14
36800,2.38399e+14
36900,2.39756e+14
37000,2.41335e+14
37100,2.42836e+14
37200,2.44445e+14
37300,2.45999e+14
37400,2.47862e+14
37500,2.49238e+14
37600,2.50899e+14
37700,2.52956e+14
37800,2.54857e+14
37900,2.56849e+14
38000,2.58619e+14
38100,2.60607e+14
38200,2.62831e+14
38300,2.65109e+14
38400,2.67419e+14
38500,2.69875e+14
38600,2.72426e+14
38700,2.74861e+14
38800,2.77151e+14
38900,2.79234e+14
39000,2.8179e+14
39100,2.84166e+14
39200,2.86498e+14
39300,2.89069e+14
39400,2.9146e+14
39500,2.93467e+14
39600,2.95577e+14
39700,2.98066e+14
39800,3.00241e+14
39900,3.01748e+14
40000,3.03846e+14
40100,3.05635e+14
40200,3.07444e+14
40300,3.09285e+14
40400,3.1079e+14
40500,3.12074e+14
40600,3.13687e+14
40700,3.15026e+14
40800,3.16479e+14
40900,3.18039e+14
41000,3.19283e+14
41100,3.20392e+14
41200,3.21283e+14
41300,3.22384e+14
41400,3.23248e+14
41500,3.24069e+14
41600,3.24883e+14
41700,3.25563e+14
41800,3.26259e+14
41900,3.26937e+14
42000,3.27583e+14
42100,3.28136e+14
42200,3.28718e+14
42300,3.29235e+14
42400,3.29681e+14
42500,3.30101e+14
42600,3.30485e+14
42700,3.30887e+14
42800,3.31189e+14
42900,3.31463e+14
43000,3.31782e+14
43100,3.32e+14
43200,3.322e+14
43300,3.32363e+14
43400,3.3256e+14
43500,3.32722e+14
43600,3.32873e+14
43700,3.32994e+14
43800,3.33138e+14
43900,3.33233e+14
44000,3.33351e+14
44100,3.33456e+14
44200,3.33526e+14
44300,3.33601e+14
44400,3.3368e+14
44500,3.33753e+14
44600,3.33814e+14
44700,3.33871e+14
44800,3.33924e+14
44900,3.33976e+14
45000,3.34017e+14
45100,3.34059e+14
45200,3.34092e+14
45300,3.34128e+14
45400,3.34163e+14
45500,3.34198e+14
45600,3.34233e+14
45700,3.3427e+14
45800,3.343e+14
45900,3.34325e+14
46000,3.34353e+14
46100,3.34377e+14
46200,3.344e+14
46300,3.3443e+14
46400,3.34456e+14
46500,3.3448e+14
46600,3.34505e+14
46700,3.34529e+14
46800,3.34551e+14
46900,3.34576e+14
47000,3.34597e+14
47100,3.34617e+14
47200,3.34638e+14
47300,3.34654e+14
47400,3.34673e+14
47500,3.34696e+14
47600,3.34713e+14
47700,3.34735e+14
47800,3.34753e+14
47900,3.34768e+14
48000,3.34787e+14
48100,3.34811e+14
48200,3.3483e+14
48300,3.34849e+14
48400,3.34876e+14
48500,3.34894e+14
48600,3.34913e+14
48700,3.34935e+14
48800,3.34959e+14
48900,3.34988e+14
49000,3.35019e+14
49100,3.35041e+14
49200,3.35072e+14
49300,3.35097e+14
49400,3.35134e+14
49500,3.35173e+14
49600,3.35207e+14
49700,3.35246e+14
49800,3.35287e+14
49900,3.35322e+14
50000,3.35379e+14
50100,3.35416e+14
50200,3.35458e+14
50300,3.35519e+14
50400,3.35581e+14
50500,3.35655e+14
50600,3.35742e+14
50700,3.35807e+14
50800,3.35895e+14
50900,3.36014e+14
51000,3.36112e+14
51100,3.36242e+14
51200,3.3636e+14
51300,3.36484e+14
51400,3.36659e+14
51500,3.36806e+14
51600,3.36946e+14
51700,3.37127e+14
51800,3.37352e+14
51900,3.37548e+14
52000,3.37788e+14
52100,3.38032e+14
52200,3.3828e+14
52300,3.38586e+14
52400,3.38947e+14
52500,3.39415e+14
52600,3.39809e+14
52700,3.40128e+14
52800,3.40537e+14
52900,3.4098e+14
53000,3.41407e+14
53100,3.42099e+14
53200,3.42781e+14
53300,3.43551e+14
53400,3.44377e+14
53500,3.45249e+14
53600,3.46157e+14
53700,3.47061e+14
53800,3.48042e+14
53900,3.49274e+14
54000,3.50419e+14
54100,3.51554e+14
54200,3.52886e+14
54300,3.53928e+14
54400,3.55307e+14
54500,3.56891e+14
54600,3.5838e+14
54700,3.60007e+14
54800,3.61934e+14
54900,3.63877e+14
55000,3.65649e+14
55100,3.67748e+14
55200,3.70092e+14
55300,3.72422e+14
55400,3.74347e+14
55500,3.76356e+14
55600,3.78464e+14
55700,3.80894e+14
55800,3.83504e+14
55900,3.85635e+14
56000,3.88085e+14
56100,3.90368e+14
56200,3.92836e+14
56300,3.95383e+14
56400,3.97597e+14
56500,3.99924e+14
56600,4.02494e+14
56700,4.04605e+14
56800,4.06813e+14
56900,4.09038e+14
57000,4.11369e+14
57100,4.13818e+14
57200,4.15993e+14
57300,4.17811e+14
57400,4.19739e+14
57500,4.21228e+14
57600,4.22642e+14
57700,4.24369e+14
57800,4.26092e+14
57900,4.27525e+14
58000,4.292e+14
58100,4.30428e+14
58200,4.31695e+14
58300,4.33062e+14
58400,4.3435e+14
58500,4.35288e+14
58600,4.36226e+14
58700,4.37201e+14
58800,4.37789e+14
58900,4.38841e+14
59000,4.39734e+14
59100,4.40293e+14
59200,4.40874e+14
59300,4.41443e+14
59400,4.41894e+14
59500,4.42475e+14
59600,4.431e+14
59700,4.43552e+14
59800,4.43955e+14
59900,4.44318e+14
60000,4.44598e+14
60100,4.44921e+14
60200,4.45196e+14
60300,4.45411e+14
60400,4.4567e+14
60500,4.45918e+14
60600,4.46103e+14
60700,4.46298e+14
60800,4.46487e+14
60900,4.46656e+14
61000,4.46787e+14
61100,4.46921e+14
61200,4.47014e+14
61300,4.47135e+14
61400,4.47245e+14
61500,4.47342e+14
61600,4.47437e+14
61700,4.47502e+14
61800,4.4759e+14
61900,4.47663e+14
62000,4.47727e+14
62100,4.47787e+14
62200,4.47848e+14
62300,4.479e+14
62400,4.47951e+14
62500,4.48002e+14
62600,4.48048e+14
62700,4.48087e+14
62800,4.48125e+14
62900,4.48156e+14
63000,4.48183e+14
63100,4.48217e+14
63200,4.48244e+14
63300,4.48278e+14
63400,4.48307e+14
63500,4.48332e+14
63600,4.48353e+14
63700,4.48373e+14
63800,4.48395e+14
63900,4.48413e+14
64000,4.48436e+14
64100,4.48459e+14
64200,4.48483e+14
64300,4.48502e+14
64400,4.48525e+14
64500,4.48544e+14
64600,4.48563e+14
64700,4.48578e+14
64800,4.48599e+14
64900,4.48617e+14
65000,4.48638e+14
65100,4.48657e+14
65200,4.48674e+14
65300,4.48699e+14
65400,4.4872e+14
65500,4.48742e+14
65600,4.48758e+14
65700,4.48781e+14
65800,4.48799e+14
65900,4.48821e+14
66000,4.48847e+14
66100,4.4887e+14
66200,4.48899e+14
66300,4.4893e+14
66400,4.48956e+14
66500,4.48987e+14
66600,4.49021e+14
66700,4.49059e+14
66800,4.49093e+14
66900,4.49131e+14
67000,4.49164e+14
67100,4.49196e+14
67200,4.4924e+14
67300,4.49285e+14
67400,4.49341e+14
67500,4.49403e+14
67600,4.49466e+14
67700,4.49531e+14
67800,4.49598e+14
67900,4.49661e+14
68000,4.49747e+14
68100,4.4983e+14
68200,4.49929e+14
68300,4.49998e+14
68400,4.50095e+14
68500,4.502e+14
68600,4.50325e+14
68700,4.5048e+14
68800,4.50613e+14
68900,4.50788e+14
69000,4.51037e+14
69100,4.51166e+14
69200,4.51423e+14
69300,4.51604e+14
69400,4.51896e+14
69500,4.52199e+14
69600,4.52593e+14
69700,4.52928e+14
69800,4.5324e+14
69900,4.53608e+14
70000,4.53996e+14
70100,4.54373e+14
70200,4.54962e+14
70300,4.55484e+14
70400,4.55956e+14
70500,4.56688e+14
70600,4.57518e+14
70700,4.58275e+14
70800,4.59075e+14
70900,4.60008e+14
71000,4.60938e+14
71100,4.61816e+14
71200,4.62932e+14
71300,4.64032e+14
71400,4.65174e+14
71500,4.66661e+14
71600,4.68236e+14
71700,4.69557e+14
71800,4.71402e+14
71900,4.72816e+14
72000,4.74645e+14
72100,4.7598e+14
72200,4.77744e+14
72300,4.79838e+14
72400,4.81793e+14
72500,4.83808e+14
72600,4.85768e+14
72700,4.88221e+14
72800,4.90329e+14
72900,4.93093e+14
73000,4.95303e+14
73100,4.97465e+14
73200,4.99574e+14
73300,5.02024e+14
73400,5.04359e+14
73500,5.0682e+14
73600,5.08977e+14
73700,5.11567e+14
73800,5.13675e+14
73900,5.1622e+14
74000,5.18451e+14
74100,5.20472e+14
74200,5.22534e+14
74300,5.24618e+14
74400,5.26639e+14
74500,5.28461e+14
74600,5.30777e+14
74700,5.32774e+14
74800,5.34308e+14
74900,5.35834e+14
75000,5.37557e+14
75100,5.392e+14
75200,5.40953e+14
75300,5.42437e+14
75400,5.43562e+14
75500,5.44929e+14
75600,5.4604e+14
75700,5.47234e+14
75800,5.48192e+14
75900,5.49084e+14
76000,5.49896e+14
76100,5.5089e+14
76200,5.51576e+14
76300,5.52267e+14
76400,5.52979e+14
76500,5.53604e+14
76600,5.54239e+14
76700,5.54792e+14
76800,5.55303e+14
76900,5.55829e+14
77000,5.56195e+14
77100,5.56536e+14
77200,5.56852e+14
77300,5.57283e+14
77400,5.57659e+14
77500,5.57932e+14
77600,5.58152e+14
77700,5.58396e+14
77800,5.58612e+14
77900,5.58787e+14
78000,5.58934e+14
78100,5.59067e+14
78200,5.59208e+14
78300,5.59329e+14
78400,5.59434e+14
78500,5.59527e+14
78600,5.5964e+14
78700,5.59729e+14
78800,5.59812e+14
78900,5.59906e+14
79000,5.59988e+14
79100,5.60072e+14
79200,5.6015e+14
79300,5.60213e+14
79400,5.60274e+14
79500,5.60334e+14
79600,5.60389e+14
79700,5.60436e+14
79800,5.60483e+14
79900,5.60517e+14
80000,5.60548e+14
80100,5.60586e+14
80200,5.60622e+14
80300,5.60662e+14
80400,5.60691e+14
80500,5.60719e+14
80600,5.60744e+14
80700,5.60772e+14
80800,5.60798e+14
80900,5.60821e+14
81000,5.60841e+14
81100,5.60861e+14
81200,5.60882e+14
81300,5.60909e+14
81400,5.6093e+14
81500,5.60953e+14
81600,5.60974e+14
81700,5.60994e+14
81800,5.61009e+14
81900,5.61029e+14
82000,5.6105e+14
82100,5.61069e+14
82200,5.6109e+14
82300,5.61108e+14
82400,5.61126e+14
82500,5.6115e+14
82600,5.61172e+14
82700,5.61193e+14
82800,5.61221e+14
82900,5.61243e+14
83000,5.61267e+14
83100,5.61287e+14
83200,5.6131e+14
83300,5.61333e+14
83400,5.61364e+14
83500,5.61393e+14
83600,5.61424e+14
83700,5.61455e+14
83800,5.61483e+14
83900,5.61519e+14
84000,5.61549e+14
84100,5.61581e+14
84200,5.61621e+14
84300,5.61658e+14
84400,5.61701e+14
84500,5.6174e+14
84600,5.61793e+14
84700,5.61841e+14
84800,5.61904e+14
84900,5.61956e+14
85000,5.62018e+14
85100,5.62079e+14
85200,5.62172e+14
85300,5.62262e+14
85400,5.62346e+14
85500,5.62427e+14
85600,5.62525e+14
85700,5.6264e+14
85800,5.62764e+14
85900,5.62887e+14
86000,5.6304e+14
86100,5.63221e+14
86200,5.63361e+14
86300,5.63561e+14
86400,5.63749e+14
86500,5.63993e+14
86600,5.64188e+14
86700,5.64499e+14
86800,5.64712e+14
86900,5.65039e+14
87000,5.65398e+14
87100,5.65765e+14
87200,5.66202e+14
87300,5.66688e+14
87400,5.6722e+14
87500,5.67737e+14
87600,5.68302e+14
87700,5.69006e+14
87800,5.69799e+14
87900,5.70574e+14
88000,5.71171e+14
88100,5.72021e+14
88200,5.7281e+14
88300,5.73601e+14
88400,5.74609e+14
88500,5.7573e+14
88600,5.7697e+14
88700,5.78308e+14
88800,5.79545e+14
88900,5.80984e+14
89000,5.82316e+14
89100,5.83827e+14
89200,5.85733e+14
89300,5.87517e+14
89400,5.89191e+14
89500,5.91052e+14
89600,5.92976e+14
89700,5.94503e+14
89800,5.96733e+14
89900,5.98716e+14
90000,6.01233e+14
90100,6.03417e+14
90200,6.05704e+14
90300,6.08239e+14
90400,6.10304e+14
90500,6.12644e+14
90600,6.15165e+14
90700,6.17338e+14
90800,6.20076e+14
90900,6.22501e+14
91000,6.24751e+14
91100,6.27384e+14
91200,6.29886e+14
91300,6.31867e+14
91400,6.34429e+14
91500,6.36217e+14
91600,6.38547e+14
91700,6.40728e+14
91800,6.4259e+14
91900,6.44564e+14
92000,6.46444e+14
92100,6.48205e+14
92200,6.4988e+14
92300,6.51395e+14
92400,6.53053e+14
92500,6.54255e+14
92600,6.55959e+14
92700,6.57339e+14
92800,6.58493e+14
92900,6.59611e+14
93000,6.60589e+14
93100,6.61737e+14
93200,6.6291e+14
93300,6.6356e+14
93400,6.64251e+14
93500,6.65156e+14
93600,6.65866e+14
93700,6.66596e+14
93800,6.67115e+14
93900,6.67649e+14
94000,6.68209e+14
94100,6.68683e+14
94200,6.69125e+14
94300,6.69565e+14
94400,6.69996e+14
94500,6.70398e+14
94600,6.70699e+14
94700,6.71037e+14
94800,6.71315e+14
94900,6.71555e+14
95000,6.71778e+14
95100,6.72075e+14
95200,6.72249e+14
95300,6.72397e+14
95400,6.72553e+14
95500,6.72666e+14
95600,6.72824e+14
95700,6.72958e+14
95800,6.73091e+14
95900,6.73169e+14
96000,6.73277e+14
96100,6.73363e+14
96200,6.73445e+14
96300,6.73522e+14
96400,6.73576e+14
96500,6.73641e+14
96600,6.73699e+14
96700,6.73759e+14
96800,6.73798e+14
96900,6.73852e+14
97000,6.73906e+14
97100,6.73939e+14
97200,6.73978e+14
97300,6.74019e+14
97400,6.74062e+14
97500,6.74094e+14
97600,6.74131e+14
97700,6.74161e+14
97800,6.74192e+14
97900,6.74215e+14
98000,6.74243e+14
98100,6.74266e+14
98200,6.74287e+14
98300,6.7431e+14
98400,6.74337e+14
98500,6.74359e+14
98600,6.74378e+14
98700,6.74401e+14
98800,6.7442e+14
98900,6.74438e+14
99000,6.74458e+14
99100,6.74479e+14
99200,6.74499e+14
99300,6.74519e+14
99400,6.74536e+14
99500,6.74556e+14
99600,6.74577e+14
99700,6.746e+14
99800,6.74618e+14
99900,6.74638e+14
100000,6.74663e+14
