0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,5.49528e+06
23,1.40041e+07
24,3.07357e+07
25,6.57949e+07
26,1.38184e+08
27,2.84955e+08
28,5.77164e+08
29,1.14838e+09
30,2.24468e+09
31,4.3105e+09
32,8.13227e+09
33,1.50735e+10
34,2.74495e+10
35,4.91115e+10
36,8.63302e+10
37,1.49098e+11
38,2.52994e+11
39,4.21779e+11
40,6.90876e+11
41,1.11189e+12
42,1.75822e+12
43,2.73175e+12
44,4.17036e+12
45,6.2557e+12
46,9.22059e+12
47,1.33546e+13
48,1.90068e+13
49,2.65829e+13
50,3.65369e+13
51,4.93533e+13
52,6.55211e+13
53,8.5498e+13
54,1.09667e+14
55,1.38288e+14
56,1.71449e+14
57,2.09021e+14
58,2.50626e+14
59,2.95622e+14
60,3.43113e+14
61,3.91981e+14
62,4.40948e+14
63,4.8866e+14
64,5.33783e+14
65,5.75108e+14
66,6.11645e+14
67,6.427e+14
68,6.67919e+14
69,6.87301e+14
70,7.01168e+14
71,7.10105e+14
72,7.14865e+14
73,7.16273e+14
74,7.15123e+14
75,7.12086e+14
76,7.07653e+14
77,7.02101e+14
78,6.95501e+14
79,6.87753e+14
80,6.78643e+14
81,6.67917e+14
82,6.55353e+14
83,6.40822e+14
84,6.24337e+14
85,6.06068e+14
86,5.86349e+14
87,5.65646e+14
88,5.44528e+14
89,5.23617e+14
90,5.03541e+14
91,4.84899e+14
92,4.68225e+14
93,4.53969e+14
94,4.42493e+14
95,4.34067e+14
96,4.2888e+14
97,4.27043e+14
98,4.28598e+14
99,4.33521e+14
100,4.41716e+14
101,4.53008e+14
102,4.67135e+14
103,4.83741e+14
104,5.02376e+14
105,5.22501e+14
106,5.43509e+14
107,5.64761e+14
108,5.85621e+14
109,6.05509e+14
110,6.23944e+14
111,6.40584e+14
112,6.55248e+14
113,6.6792e+14
114,6.78725e+14
115,6.87886e+14
116,6.9566e+14
117,7.02263e+14
118,7.07802e+14
119,7.12212e+14
120,7.1522e+14
121,7.16341e+14
122,7.14905e+14
123,7.10124e+14
124,7.01173e+14
125,6.87299e+14
126,6.67917e+14
127,6.42705e+14
128,6.11662e+14
129,5.75139e+14
130,5.3383e+14
131,4.88722e+14
132,4.41024e+14
133,3.92067e+14
134,3.43207e+14
135,2.95719e+14
136,2.50723e+14
137,2.09115e+14
138,1.71537e+14
139,1.38368e+14
140,1.09738e+14
141,8.55588e+13
142,6.55723e+13
143,4.93953e+13
144,3.65706e+13
145,2.66094e+13
146,1.90271e+13
147,1.33699e+13
148,9.23182e+12
149,6.26379e+12
150,4.17606e+12
151,2.7357e+12
152,1.76089e+12
153,1.11366e+12
154,6.92029e+11
155,4.22514e+11
156,2.53454e+11
157,1.4938e+11
158,8.65e+10
159,4.92117e+10
160,2.75076e+10
161,1.51064e+10
162,8.15064e+09
163,4.32055e+09
164,2.25007e+09
165,1.15122e+09
166,5.78635e+08
167,2.85695e+08
168,1.38547e+08
169,6.59726e+07
170,3.08216e+07
171,1.40495e+07
172,5.53279e+06
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,5.49528e+06
203,1.40041e+07
204,3.07357e+07
205,6.57949e+07
206,1.38184e+08
207,2.84955e+08
208,5.77164e+08
209,1.14838e+09
210,2.24468e+09
211,4.3105e+09
212,8.13227e+09
213,1.50735e+10
214,2.74495e+10
215,4.91115e+10
216,8.63302e+10
217,1.49098e+11
218,2.52994e+11
219,4.21779e+11
220,6.90876e+11
221,1.11189e+12
222,1.75822e+12
223,2.73175e+12
224,4.17036e+12
225,6.2557e+12
226,9.22059e+12
227,1.33546e+13
228,1.90068e+13
229,2.65829e+13
230,3.65369e+13
231,4.93533e+13
232,6.55211e+13
233,8.5498e+13
234,1.09667e+14
235,1.38288e+14
236,1.71449e+14
237,2.09021e+14
238,2.50626e+14
239,2.95622e+14
240,3.43113e+14
241,3.91981e+14
242,4.40948e+14
243,4.8866e+14
