pass,max_damage
0,7.92485e+09
100,5.71665e+11
200,1.13526e+12
300,1.78455e+12
400,2.39682e+12
500,3.07174e+12
600,3.85185e+12
700,4.71265e+12
800,5.52479e+12
900,6.58447e+12
1000,7.75556e+12
1100,8.98651e+12
1200,1.03167e+13
1300,1.18875e+13
1400,1.34803e+13
1500,1.51264e+13
1600,1.68954e+13
1700,1.89321e+13
1800,2.13562e+13
1900,2.36537e+13
2000,2.60533e+13
2100,2.8615e+13
2200,3.15798e+13
2300,3.4259e+13
2400,3.73489e+13
2500,4.0508e+13
2600,4.40957e+13
2700,4.77606e+13
2800,5.1438e+13
2900,5.50355e+13
3000,5.89133e+13
3100,6.31519e+13
3200,6.78708e+13
3300,7.17642e+13
3400,7.61702e+13
3500,8.13551e+13
3600,8.59893e+13
3700,9.06335e+13
3800,9.51305e+13
3900,9.9821e+13
4000,1.04917e+14
4100,1.10723e+14
4200,1.16591e+14
4300,1.22402e+14
4400,1.27683e+14
4500,1.33604e+14
4600,1.39067e+14
4700,1.44306e+14
4800,1.49246e+14
4900,1.5463e+14
5000,1.59739e+14
5100,1.64535e+14
5200,1.69843e+14
5300,1.74814e+14
5400,1.79094e+14
5500,1.8366e+14
5600,1.88142e+14
5700,1.91917e+14
5800,1.9609e+14
5900,1.99892e+14
6000,2.03788e+14
6100,2.07271e+14
6200,2.10943e+14
6300,2.13784e+14
6400,2.16489e+14
6500,2.19449e+14
6600,2.22195e+14
6700,2.24649e+14
6800,2.26936e+14
6900,2.28929e+14
7000,2.30799e+14
7100,2.3259e+14
7200,2.34183e+14
7300,2.35671e+14
7400,2.37189e+14
7500,2.38459e+14
7600,2.39797e+14
7700,2.40987e+14
7800,2.42026e+14
7900,2.42882e+14
8000,2.43771e+14
8100,2.44485e+14
8200,2.45251e+14
8300,2.46015e+14
8400,2.46668e+14
8500,2.47256e+14
8600,2.47805e+14
8700,2.483e+14
8800,2.48741e+14
8900,2.49138e+14
9000,2.49494e+14
9100,2.49846e+14
9200,2.5014e+14
9300,2.50431e+14
9400,2.50712e+14
9500,2.50961e+14
9600,2.5119e+14
9700,2.51389e+14
9800,2.51574e+14
9900,2.51774e+14
10000,2.51924e+14
10100,2.52088e+14
10200,2.5223e+14
10300,2.52355e+14
10400,2.52477e+14
10500,2.52576e+14
10600,2.52682e+14
10700,2.52777e+14
10800,2.52875e+14
10900,2.5297e+14
11000,2.53049e+14
11100,2.5313e+14
11200,2.53205e+14
11300,2.53269e+14
11400,2.53336e+14
11500,2.53395e+14
11600,2.53462e+14
11700,2.53517e+14
11800,2.53574e+14
11900,2.5363e+14
12000,2.53684e+14
12100,2.53737e+14
12200,2.5379e+14
12300,2.53834e+14
12400,2.53886e+14
12500,2.53934e+14
12600,2.53979e+14
12700,2.54024e+14
12800,2.54074e+14
12900,2.54119e+14
13000,2.54159e+14
13100,2.54203e+14
13200,2.54253e+14
13300,2.54301e+14
13400,2.54346e+14
13500,2.5439e+14
13600,2.54438e+14
13700,2.54484e+14
13800,2.54532e+14
13900,2.54578e+14
14000,2.54631e+14
14100,2.54687e+14
14200,2.5474e+14
14300,2.54799e+14
14400,2.54861e+14
14500,2.54932e+14
14600,2.54996e+14
14700,2.55062e+14
14800,2.55136e+14
14900,2.55221e+14
15000,2.55309e+14
15100,2.55397e+14
15200,2.55488e+14
15300,2.55593e+14
15400,2.55702e+14
15500,2.55813e+14
15600,2.55918e+14
15700,2.56055e+14
15800,2.562e+14
15900,2.56357e+14
16000,2.56522e+14
16100,2.56689e+14
16200,2.56882e+14
16300,2.57065e+14
16400,2.57302e+14
16500,2.57556e+14
16600,2.57795e+14
16700,2.58091e+14
16800,2.58398e+14
16900,2.5872e+14
17000,2.59115e+14
17100,2.59609e+14
17200,2.60064e+14
17300,2.60545e+14
17400,2.61047e+14
17500,2.6163e+14
17600,2.62266e+14
17700,2.62835e+14
17800,2.63576e+14
17900,2.64327e+14
18000,2.65338e+14
18100,2.6631e+14
18200,2.67356e+14
