pass,max_damage
47600,3.57254e+14
47700,3.57272e+14
47800,3.57293e+14
47900,3.57315e+14
48000,3.57337e+14
48100,3.57359e+14
48200,3.57377e+14
48300,3.57397e+14
48400,3.57422e+14
48500,3.57447e+14
48600,3.57471e+14
48700,3.57493e+14
48800,3.57518e+14
48900,3.57547e+14
49000,3.57577e+14
49100,3.57607e+14
49200,3.57639e+14
49300,3.57675e+14
49400,3.57709e+14
49500,3.57741e+14
49600,3.5778e+14
49700,3.57823e+14
49800,3.57865e+14
49900,3.57911e+14
50000,3.57969e+14
50100,3.58025e+14
50200,3.58082e+14
50300,3.5815e+14
50400,3.58216e+14
50500,3.58281e+14
50600,3.58353e+14
50700,3.58446e+14
50800,3.58542e+14
50900,3.58636e+14
51000,3.58735e+14
51100,3.58863e+14
51200,3.58976e+14
51300,3.59119e+14
51400,3.59286e+14
51500,3.59463e+14
51600,3.59646e+14
51700,3.59852e+14
51800,3.60068e+14
51900,3.60291e+14
52000,3.60568e+14
52100,3.60857e+14
52200,3.61146e+14
52300,3.61459e+14
52400,3.61772e+14
52500,3.62196e+14
52600,3.6265e+14
52700,3.63074e+14
52800,3.63547e+14
52900,3.64158e+14
53000,3.64767e+14
53100,3.65321e+14
53200,3.66086e+14
53300,3.66859e+14
53400,3.67571e+14
53500,3.68381e+14
53600,3.69238e+14
53700,3.7033e+14
53800,3.71351e+14
53900,3.72413e+14
54000,3.73762e+14
54100,3.74962e+14
54200,3.76424e+14
54300,3.77768e+14
54400,3.79366e+14
54500,3.81032e+14
54600,3.82486e+14
54700,3.84107e+14
54800,3.85998e+14
54900,3.88348e+14
55000,3.89875e+14
55100,3.91948e+14
55200,3.94176e+14
55300,3.96418e+14
55400,3.99229e+14
55500,4.01307e+14
55600,4.03623e+14
55700,4.05643e+14
55800,4.08176e+14
55900,4.10804e+14
56000,4.12967e+14
56100,4.15294e+14
56200,4.17872e+14
56300,4.20346e+14
56400,4.22705e+14
56500,4.25305e+14
56600,4.28008e+14
56700,4.30295e+14
56800,4.32695e+14
56900,4.35202e+14
57000,4.37776e+14
57100,4.39834e+14
57200,4.41959e+14
57300,4.43907e+14
57400,4.45897e+14
57500,4.48011e+14
57600,4.49912e+14
57700,4.51586e+14
57800,4.53273e+14
57900,4.54777e+14
58000,4.56443e+14
58100,4.57784e+14
58200,4.5932e+14
58300,4.60477e+14
58400,4.61574e+14
58500,4.62773e+14
58600,4.63833e+14
58700,4.64726e+14
58800,4.6574e+14
58900,4.66671e+14
59000,4.67439e+14
59100,4.68267e+14
59200,4.69156e+14
59300,4.69722e+14
59400,4.70179e+14
59500,4.7073e+14
59600,4.71154e+14
59700,4.71608e+14
59800,4.72014e+14
59900,4.72414e+14
60000,4.72856e+14
60100,4.73207e+14
60200,4.73461e+14
60300,4.73729e+14
60400,4.73979e+14
60500,4.74242e+14
60600,4.74449e+14
60700,4.74656e+14
60800,4.74836e+14
60900,4.74995e+14
61000,4.7514e+14
61100,4.75263e+14
61200,4.75401e+14
61300,4.75513e+14
61400,4.75623e+14
61500,4.75743e+14
61600,4.75838e+14
61700,4.75933e+14
61800,4.76003e+14
61900,4.76071e+14
62000,4.76138e+14
62100,4.762e+14
62200,4.76252e+14
62300,4.76307e+14
62400,4.76358e+14
62500,4.7641e+14
62600,4.76458e+14
62700,4.76499e+14
62800,4.76529e+14
62900,4.76563e+14
63000,4.76599e+14
63100,4.76638e+14
63200,4.7667e+14
63300,4.76697e+14
63400,4.76725e+14
63500,4.76754e+14
63600,4.76783e+14
63700,4.76807e+14
63800,4.76826e+14
63900,4.76847e+14
64000,4.7687e+14
64100,4.76893e+14
64200,4.76917e+14
64300,4.76943e+14
64400,4.76967e+14
64500,4.76989e+14
64600,4.77009e+14
