pass,max_damage
0,7.92485e+09
100,2.51093e+11
200,5.0591e+11
300,7.97288e+11
400,1.11063e+12
500,1.45784e+12
600,1.82957e+12
700,2.23797e+12
800,2.66767e+12
900,3.13643e+12
1000,3.60094e+12
1100,4.18577e+12
1200,4.77981e+12
1300,5.45382e+12
1400,6.16717e+12
1500,6.9666e+12
1600,7.72046e+12
1700,8.63226e+12
1800,9.48502e+12
1900,1.0507e+13
2000,1.16506e+13
2100,1.27253e+13
2200,1.39844e+13
2300,1.53286e+13
2400,1.66803e+13
2500,1.8262e+13
2600,1.97517e+13
2700,2.14738e+13
2800,2.33347e+13
2900,2.51281e+13
3000,2.7003e+13
3100,2.90253e+13
3200,3.0973e+13
3300,3.29656e+13
3400,3.49512e+13
3500,3.75973e+13
3600,3.96957e+13
3700,4.18937e+13
3800,4.47397e+13
3900,4.69775e+13
4000,4.9399e+13
4100,5.16916e+13
4200,5.3977e+13
4300,5.68386e+13
4400,5.90408e+13
4500,6.14561e+13
4600,6.40098e+13
4700,6.65059e+13
4800,6.91089e+13
4900,7.17395e+13
5000,7.38466e+13
5100,7.60586e+13
5200,7.83034e+13
5300,8.03574e+13
5400,8.24636e+13
5500,8.47291e+13
5600,8.67048e+13
5700,8.86652e+13
5800,9.04312e+13
5900,9.20575e+13
6000,9.37375e+13
6100,9.54442e+13
6200,9.69232e+13
6300,9.8297e+13
6400,9.94557e+13
6500,1.00843e+14
6600,1.02e+14
6700,1.0306e+14
6800,1.04024e+14
6900,1.05081e+14
7000,1.05929e+14
7100,1.0678e+14
7200,1.07552e+14
7300,1.08372e+14
7400,1.09113e+14
7500,1.09653e+14
7600,1.1022e+14
7700,1.10746e+14
7800,1.11284e+14
7900,1.11629e+14
8000,1.12047e+14
8100,1.12483e+14
8200,1.12828e+14
8300,1.13146e+14
8400,1.13428e+14
8500,1.1367e+14
8600,1.13917e+14
8700,1.14155e+14
8800,1.14372e+14
8900,1.14546e+14
9000,1.14723e+14
9100,1.1489e+14
9200,1.15032e+14
9300,1.15163e+14
9400,1.15307e+14
9500,1.15415e+14
9600,1.15514e+14
9700,1.15605e+14
9800,1.15693e+14
9900,1.15767e+14
10000,1.15852e+14
10100,1.15914e+14
10200,1.15987e+14
10300,1.16042e+14
10400,1.1609e+14
10500,1.16143e+14
10600,1.16191e+14
10700,1.16236e+14
10800,1.1628e+14
10900,1.16317e+14
11000,1.16362e+14
11100,1.164e+14
11200,1.16434e+14
11300,1.16463e+14
11400,1.1649e+14
11500,1.16525e+14
11600,1.16553e+14
11700,1.16585e+14
11800,1.16606e+14
11900,1.16625e+14
12000,1.16647e+14
12100,1.16674e+14
12200,1.16699e+14
12300,1.16718e+14
12400,1.1674e+14
12500,1.16757e+14
12600,1.1678e+14
12700,1.16799e+14
12800,1.16813e+14
12900,1.16831e+14
13000,1.16845e+14
13100,1.16869e+14
13200,1.16887e+14
13300,1.16908e+14
13400,1.1693e+14
13500,1.16951e+14
13600,1.16976e+14
13700,1.16999e+14
13800,1.17023e+14
13900,1.1705e+14
14000,1.17074e+14
14100,1.17104e+14
14200,1.17125e+14
14300,1.17155e+14
14400,1.17181e+14
14500,1.17209e+14
14600,1.17243e+14
14700,1.17277e+14
14800,1.17314e+14
14900,1.17346e+14
15000,1.17379e+14
15100,1.17421e+14
15200,1.17469e+14
15300,1.17511e+14
15400,1.17561e+14
15500,1.17604e+14
15600,1.17671e+14
15700,1.17741e+14
15800,1.178e+14
15900,1.17867e+14
16000,1.17936e+14
16100,1.18009e+14
16200,1.18098e+14
16300,1.18185e+14
16400,1.18299e+14
16500,1.18412e+14
16600,1.18541e+14
16700,1.18673e+14
16800,1.18813e+14
16900,1.18985e+14
17000,1.19156e+14
17100,1.19351e+14
17200,1.19515e+14
17300,1.19717e+14
17400,1.19953e+14
17500,1.20231e+14
17600,1.20541e+14
17700,1.20831e+14
17800,1.212e+14
17900,1.21555e+14
18000,1.21901e+14
18100,1.22466e+14
18200,1.22929e+14
18300,1.23514e+14
18400,1.24054e+14
18500,1.24544e+14
18600,1.25295e+14
18700,1.2606e+14
18800,1.26913e+14
18900,1.27691e+14
19000,1.28457e+14
19100,1.29486e+14
19200,1.30532e+14
19300,1.31613e+14
19400,1.3283e+14
19500,1.33941e+14
19600,1.35512e+14
19700,1.36775e+14
19800,1.38366e+14
19900,1.39798e+14
20000,1.41401e+14
20100,1.43523e+14
20200,1.45136e+14
20300,1.47297e+14
20400,1.4907e+14
20500,1.51073e+14
20600,1.53463e+14
20700,1.55058e+14
20800,1.57546e+14
20900,1.59458e+14
21000,1.61814e+14
21100,1.64175e+14
21200,1.66401e+14
21300,1.68879e+14
21400,1.71491e+14
21500,1.7415e+14
21600,1.76726e+14
21700,1.79232e+14
21800,1.8178e+14
21900,1.8425e+14
22000,1.86576e+14
22100,1.88879e+14
22200,1.91296e+14
22300,1.9352e+14
22400,1.958e+14
22500,1.97875e+14
22600,2.00195e+14
22700,2.02501e+14
22800,2.04607e+14
22900,2.06206e+14
23000,2.08286e+14
23100,2.10765e+14
23200,2.12132e+14
23300,2.13536e+14
23400,2.15036e+14
23500,2.16769e+14
23600,2.1807e+14
23700,2.19436e+14
23800,2.20874e+14
23900,2.21924e+14
24000,2.22806e+14
24100,2.2382e+14
24200,2.2487e+14
24300,2.25674e+14
24400,2.26509e+14
24500,2.2723e+14
24600,2.27972e+14
24700,2.2864e+14
24800,2.29206e+14
24900,2.2971e+14
25000,2.30254e+14
25100,2.30773e+14
25200,2.31225e+14
25300,2.31622e+14
25400,2.31986e+14
25500,2.32308e+14
25600,2.32645e+14
25700,2.32872e+14
25800,2.33122e+14
25900,2.33378e+14
26000,2.33607e+14
26100,2.33844e+14
26200,2.34022e+14
26300,2.34181e+14
26400,2.34334e+14
26500,2.34484e+14
26600,2.34627e+14
26700,2.34735e+14
26800,2.34842e+14
26900,2.34936e+14
27000,2.35027e+14
27100,2.35122e+14
27200,2.35206e+14
27300,2.35277e+14
27400,2.35342e+14
27500,2.35411e+14
27600,2.35471e+14
27700,2.35522e+14
27800,2.35577e+14
27900,2.35634e+14
28000,2.35677e+14
28100,2.35714e+14
28200,2.35749e+14
28300,2.35789e+14
28400,2.3583e+14
28500,2.35859e+14
28600,2.3589e+14
28700,2.3592e+14
28800,2.35952e+14
28900,2.35982e+14
29000,2.36003e+14
29100,2.36026e+14
29200,2.36048e+14
29300,2.36069e+14
29400,2.36093e+14
29500,2.36118e+14
29600,2.36141e+14
29700,2.36165e+14
29800,2.3618e+14
29900,2.36199e+14
30000,2.36222e+14
30100,2.36244e+14
30200,2.36265e+14
30300,2.36288e+14
30400,2.36309e+14
30500,2.36327e+14
30600,2.36352e+14
30700,2.36373e+14
30800,2.36395e+14
30900,2.36414e+14
31000,2.36436e+14
31100,2.36462e+14
31200,2.36485e+14
31300,2.36511e+14
31400,2.36538e+14
31500,2.36562e+14
31600,2.36587e+14
31700,2.36614e+14
31800,2.36648e+14
31900,2.36679e+14
32000,2.36709e+14
32100,2.36741e+14
32200,2.36776e+14
