pass,max_damage
0,7.92485e+09
100,2.35429e+11
200,4.65429e+11
300,7.25789e+11
400,1.00137e+12
500,1.31463e+12
600,1.65237e+12
700,2.02114e+12
800,2.38644e+12
900,2.81875e+12
1000,3.28768e+12
1100,3.82809e+12
1200,4.33557e+12
1300,4.96396e+12
1400,5.62172e+12
1500,6.24999e+12
1600,7.06237e+12
1700,7.85212e+12
1800,8.64174e+12
1900,9.62914e+12
2000,1.0701e+13
2100,1.16368e+13
2200,1.28416e+13
2300,1.38839e+13
2400,1.51451e+13
2500,1.64188e+13
2600,1.80258e+13
2700,1.93439e+13
2800,2.09539e+13
2900,2.27814e+13
3000,2.45478e+13
3100,2.63059e+13
3200,2.78173e+13
3300,2.99e+13
3400,3.20468e+13
3500,3.39426e+13
3600,3.59237e+13
3700,3.83122e+13
3800,4.04333e+13
3900,4.25468e+13
4000,4.49849e+13
4100,4.71524e+13
4200,4.94756e+13
4300,5.17806e+13
4400,5.4221e+13
4500,5.57726e+13
4600,5.82944e+13
4700,6.05906e+13
4800,6.27751e+13
4900,6.49356e+13
5000,6.73126e+13
5100,6.95564e+13
5200,7.12274e+13
5300,7.33898e+13
5400,7.52671e+13
5500,7.70345e+13
5600,7.88205e+13
5700,8.06395e+13
5800,8.23597e+13
5900,8.38206e+13
6000,8.52202e+13
6100,8.66449e+13
6200,8.79905e+13
6300,8.92563e+13
6400,9.05933e+13
6500,9.15947e+13
6600,9.27712e+13
6700,9.3722e+13
6800,9.45371e+13
6900,9.54926e+13
7000,9.65576e+13
7100,9.71678e+13
7200,9.78464e+13
7300,9.84001e+13
7400,9.91021e+13
7500,9.97352e+13
7600,1.00294e+14
7700,1.00743e+14
7800,1.01259e+14
7900,1.01625e+14
8000,1.01993e+14
8100,1.02284e+14
8200,1.02607e+14
8300,1.02862e+14
8400,1.03196e+14
8500,1.03453e+14
8600,1.0364e+14
8700,1.03865e+14
8800,1.04061e+14
8900,1.04211e+14
9000,1.04349e+14
9100,1.04512e+14
9200,1.04634e+14
9300,1.04797e+14
9400,1.04939e+14
9500,1.05021e+14
9600,1.05111e+14
9700,1.05196e+14
9800,1.05286e+14
9900,1.05351e+14
10000,1.05412e+14
10100,1.05491e+14
10200,1.05554e+14
10300,1.05606e+14
10400,1.05652e+14
10500,1.057e+14
10600,1.05751e+14
10700,1.05789e+14
10800,1.05832e+14
10900,1.05868e+14
11000,1.05902e+14
11100,1.05935e+14
11200,1.05966e+14
11300,1.05996e+14
11400,1.06024e+14
11500,1.06052e+14
11600,1.06082e+14
11700,1.06106e+14
11800,1.06127e+14
11900,1.06146e+14
12000,1.06168e+14
12100,1.06187e+14
12200,1.06211e+14
12300,1.06241e+14
12400,1.06264e+14
12500,1.06282e+14
12600,1.06297e+14
12700,1.06314e+14
12800,1.06334e+14
12900,1.06353e+14
13000,1.06371e+14
13100,1.06393e+14
13200,1.06409e+14
13300,1.06429e+14
13400,1.06445e+14
13500,1.06463e+14
13600,1.06481e+14
13700,1.065e+14
13800,1.06518e+14
13900,1.06543e+14
14000,1.06562e+14
14100,1.06591e+14
14200,1.06614e+14
14300,1.06637e+14
14400,1.06655e+14
14500,1.06685e+14
14600,1.06709e+14
14700,1.06733e+14
14800,1.06762e+14
14900,1.06803e+14
15000,1.06834e+14
15100,1.0687e+14
15200,1.06909e+14
15300,1.06949e+14
15400,1.06992e+14
15500,1.07041e+14
15600,1.07096e+14
15700,1.07149e+14
15800,1.07199e+14
15900,1.0725e+14
16000,1.07318e+14
16100,1.07398e+14
16200,1.07468e+14
16300,1.07555e+14
16400,1.07648e+14
16500,1.07758e+14
16600,1.07865e+14
16700,1.07962e+14
16800,1.08105e+14
16900,1.08266e+14
17000,1.08409e+14
17100,1.08596e+14
17200,1.08787e+14
17300,1.08963e+14
17400,1.09189e+14
17500,1.0946e+14
17600,1.09731e+14
17700,1.10015e+14
17800,1.10323e+14
17900,1.10617e+14
18000,1.10982e+14
18100,1.11394e+14
18200,1.11768e+14
18300,1.12217e+14
18400,1.12714e+14
18500,1.13352e+14
18600,1.14008e+14
18700,1.14634e+14
18800,1.15337e+14
18900,1.16198e+14
19000,1.169e+14
19100,1.17826e+14
19200,1.18738e+14
19300,1.19688e+14
19400,1.2081e+14
19500,1.21886e+14
19600,1.2319e+14
19700,1.24365e+14
19800,1.25812e+14
19900,1.27021e+14
20000,1.2859e+14
20100,1.30159e+14
20200,1.31668e+14
20300,1.33267e+14
20400,1.3502e+14
20500,1.36967e+14
20600,1.39123e+14
20700,1.40766e+14
20800,1.42948e+14
20900,1.45027e+14
21000,1.47009e+14
21100,1.49149e+14
21200,1.51203e+14
21300,1.53452e+14
21400,1.56239e+14
21500,1.58551e+14
21600,1.61125e+14
21700,1.62866e+14
21800,1.64921e+14
21900,1.67154e+14
22000,1.69574e+14
22100,1.71949e+14
22200,1.74311e+14
22300,1.76444e+14
22400,1.78428e+14
22500,1.80342e+14
22600,1.82281e+14
22700,1.84084e+14
22800,1.86048e+14
22900,1.8792e+14
23000,1.893e+14
23100,1.91029e+14
23200,1.92885e+14
23300,1.94546e+14
23400,1.95927e+14
23500,1.96932e+14
23600,1.98172e+14
23700,1.99236e+14
23800,2.00601e+14
23900,2.01825e+14
24000,2.02773e+14
24100,2.03539e+14
24200,2.04436e+14
24300,2.05115e+14
24400,2.05921e+14
24500,2.06855e+14
24600,2.07451e+14
24700,2.08043e+14
24800,2.08641e+14
24900,2.08992e+14
25000,2.09532e+14
25100,2.10015e+14
25200,2.10329e+14
25300,2.10739e+14
25400,2.11121e+14
25500,2.1141e+14
25600,2.11798e+14
25700,2.12041e+14
25800,2.12215e+14
25900,2.1245e+14
26000,2.12646e+14
26100,2.12821e+14
26200,2.1301e+14
26300,2.13142e+14
26400,2.13301e+14
26500,2.13438e+14
26600,2.13567e+14
26700,2.13677e+14
26800,2.13785e+14
26900,2.13886e+14
27000,2.13966e+14
27100,2.14051e+14
27200,2.1413e+14
27300,2.1419e+14
27400,2.14248e+14
27500,2.14296e+14
27600,2.14351e+14
27700,2.14415e+14
27800,2.14479e+14
27900,2.14522e+14
28000,2.14562e+14
28100,2.14599e+14
28200,2.14636e+14
28300,2.1467e+14
28400,2.14704e+14
28500,2.14738e+14
28600,2.14769e+14
28700,2.14803e+14
28800,2.14835e+14
28900,2.1486e+14
29000,2.14885e+14
29100,2.14905e+14
29200,2.14926e+14
29300,2.14949e+14
29400,2.14966e+14
29500,2.14981e+14
29600,2.15004e+14
29700,2.15028e+14
29800,2.15047e+14
29900,2.15064e+14
30000,2.15079e+14
30100,2.15103e+14
30200,2.15125e+14
30300,2.15139e+14
30400,2.15154e+14
30500,2.15176e+14
30600,2.15193e+14
30700,2.15212e+14
30800,2.15236e+14
30900,2.15256e+14
