0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,6.51992e+06
23,1.57567e+07
24,3.41984e+07
25,7.29171e+07
26,1.52737e+08
27,3.14304e+08
28,6.35397e+08
29,1.26192e+09
30,2.46213e+09
31,4.71933e+09
32,8.88671e+09
33,1.64397e+10
34,2.98771e+10
35,5.33446e+10
36,9.35709e+10
37,1.6124e+11
38,2.7296e+11
39,4.53965e+11
40,7.41724e+11
41,1.19059e+12
42,1.8775e+12
43,2.90873e+12
44,4.42721e+12
45,6.62012e+12
46,9.72555e+12
47,1.40372e+13
48,1.99054e+13
49,2.77328e+13
50,3.79629e+13
51,5.10601e+13
52,6.74801e+13
53,8.76322e+13
54,1.11833e+14
55,1.4026e+14
56,1.72898e+14
57,2.09506e+14
58,2.49584e+14
59,2.92375e+14
60,3.36876e+14
61,3.8189e+14
62,4.26101e+14
63,4.68161e+14
64,5.06803e+14
65,5.40943e+14
66,5.69773e+14
67,5.92832e+14
68,6.10035e+14
69,6.21669e+14
70,6.28347e+14
71,6.30929e+14
72,6.30416e+14
73,6.27847e+14
74,6.24189e+14
75,6.20255e+14
76,6.16652e+14
77,6.13755e+14
78,6.11723e+14
79,6.10534e+14
80,6.10039e+14
81,6.10026e+14
82,6.1027e+14
83,6.10581e+14
84,6.10822e+14
85,6.10928e+14
86,6.10887e+14
87,6.10734e+14
88,6.10523e+14
89,6.10311e+14
90,6.10145e+14
91,6.10048e+14
92,6.10026e+14
93,6.10064e+14
94,6.10138e+14
95,6.10217e+14
96,6.10277e+14
97,6.10298e+14
98,6.10277e+14
99,6.10217e+14
100,6.10138e+14
101,6.10065e+14
102,6.10026e+14
103,6.10048e+14
104,6.10145e+14
105,6.10311e+14
106,6.10523e+14
107,6.10734e+14
108,6.10887e+14
109,6.10928e+14
110,6.10823e+14
111,6.10581e+14
112,6.10271e+14
113,6.10026e+14
114,6.10039e+14
115,6.10534e+14
116,6.11723e+14
117,6.13754e+14
118,6.16651e+14
119,6.20254e+14
120,6.24187e+14
121,6.27846e+14
122,6.30415e+14
123,6.30928e+14
124,6.28347e+14
125,6.21669e+14
126,6.10035e+14
127,5.92832e+14
128,5.69773e+14
129,5.40943e+14
130,5.06803e+14
131,4.68161e+14
132,4.26101e+14
133,3.81891e+14
134,3.36876e+14
135,2.92375e+14
136,2.49585e+14
137,2.09506e+14
138,1.72898e+14
139,1.4026e+14
140,1.11833e+14
141,8.76321e+13
142,6.748e+13
143,5.106e+13
144,3.79628e+13
145,2.77327e+13
146,1.99053e+13
147,1.40371e+13
148,9.7255e+12
149,6.62008e+12
150,4.42718e+12
151,2.90871e+12
152,1.87749e+12
153,1.19058e+12
154,7.41718e+11
155,4.53961e+11
156,2.72958e+11
157,1.61238e+11
158,9.357e+10
159,5.3344e+10
160,2.98768e+10
161,1.64395e+10
162,8.8866e+09
163,4.71927e+09
164,2.46209e+09
165,1.2619e+09
166,6.35388e+08
167,3.14299e+08
168,1.52735e+08
169,7.2916e+07
170,3.41978e+07
171,1.57565e+07
172,6.51966e+06
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,6.51992e+06
203,1.57567e+07
204,3.41984e+07
205,7.29171e+07
206,1.52737e+08
207,3.14304e+08
208,6.35397e+08
209,1.26192e+09
210,2.46213e+09
211,4.71933e+09
212,8.88671e+09
213,1.64397e+10
214,2.98771e+10
215,5.33446e+10
216,9.35709e+10
217,1.6124e+11
218,2.7296e+11
219,4.53965e+11
220,7.41724e+11
221,1.19059e+12
222,1.8775e+12
223,2.90873e+12
224,4.42721e+12
225,6.62012e+12
226,9.72555e+12
227,1.40372e+13
228,1.99054e+13
229,2.77328e+13
230,3.79629e+13
231,5.10601e+13
232,6.74801e+13
233,8.76322e+13
234,1.11833e+14
235,1.4026e+14
236,1.72898e+14
237,2.09506e+14
238,2.49584e+14
239,2.92375e+14
240,3.36876e+14
241,3.8189e+14
242,4.26101e+14
243,4.68161e+14
