pass,max_damage
0,7.92485e+09
100,2.18348e+11
200,4.45623e+11
300,7.03558e+11
400,9.7737e+11
500,1.29013e+12
600,1.59939e+12
700,1.96269e+12
800,2.33366e+12
900,2.76225e+12
1000,3.21033e+12
1100,3.7144e+12
1200,4.24206e+12
1300,4.80313e+12
1400,5.43287e+12
1500,6.08197e+12
1600,6.81699e+12
1700,7.62661e+12
1800,8.46712e+12
1900,9.36267e+12
2000,1.0279e+13
2100,1.13132e+13
2200,1.24699e+13
2300,1.36564e+13
2400,1.4803e+13
2500,1.61239e+13
2600,1.74121e+13
2700,1.89075e+13
2800,2.04182e+13
2900,2.1965e+13
3000,2.38366e+13
3100,2.54388e+13
3200,2.71969e+13
3300,2.90733e+13
3400,3.09694e+13
3500,3.30702e+13
3600,3.48411e+13
3700,3.69923e+13
3800,3.90133e+13
3900,4.10938e+13
4000,4.33007e+13
4100,4.57551e+13
4200,4.77071e+13
4300,5.02003e+13
4400,5.2036e+13
4500,5.4294e+13
4600,5.65077e+13
4700,5.87453e+13
4800,6.09638e+13
4900,6.32316e+13
5000,6.51896e+13
5100,6.71095e+13
5200,6.9037e+13
5300,7.09511e+13
5400,7.28002e+13
5500,7.45966e+13
5600,7.64456e+13
5700,7.8081e+13
5800,7.96873e+13
5900,8.13124e+13
6000,8.26187e+13
6100,8.42059e+13
6200,8.53531e+13
6300,8.66224e+13
6400,8.78066e+13
6500,8.89117e+13
6600,9.00482e+13
6700,9.09947e+13
6800,9.18514e+13
6900,9.27817e+13
7000,9.35711e+13
7100,9.426e+13
7200,9.49346e+13
7300,9.55605e+13
7400,9.61676e+13
7500,9.67011e+13
7600,9.7232e+13
7700,9.76848e+13
7800,9.81691e+13
7900,9.8546e+13
8000,9.88956e+13
8100,9.9229e+13
8200,9.95072e+13
8300,9.97685e+13
8400,1.00056e+14
8500,1.00265e+14
8600,1.00485e+14
8700,1.00689e+14
8800,1.00884e+14
8900,1.01035e+14
9000,1.01196e+14
9100,1.01337e+14
9200,1.01461e+14
9300,1.01572e+14
9400,1.01684e+14
9500,1.0179e+14
9600,1.0187e+14
9700,1.01957e+14
9800,1.02032e+14
9900,1.02111e+14
10000,1.02174e+14
10100,1.02238e+14
10200,1.02295e+14
10300,1.02347e+14
10400,1.02397e+14
10500,1.02444e+14
10600,1.02488e+14
10700,1.02528e+14
10800,1.02569e+14
10900,1.02605e+14
11000,1.02632e+14
11100,1.02666e+14
11200,1.02692e+14
11300,1.02722e+14
11400,1.02751e+14
11500,1.02775e+14
11600,1.02802e+14
11700,1.02824e+14
11800,1.02846e+14
11900,1.02868e+14
12000,1.02889e+14
12100,1.02909e+14
12200,1.0293e+14
12300,1.02953e+14
12400,1.02972e+14
12500,1.02988e+14
12600,1.03006e+14
12700,1.03025e+14
12800,1.03046e+14
