pass,max_damage
0,7.92485e+09
100,6.16303e+11
200,1.36493e+12
300,2.18486e+12
400,3.05215e+12
500,3.93678e+12
600,4.91651e+12
700,6.00396e+12
800,7.19381e+12
900,8.44229e+12
1000,9.8306e+12
1100,1.13978e+13
1200,1.29903e+13
1300,1.4787e+13
1400,1.67097e+13
1500,1.8877e+13
1600,2.11023e+13
1700,2.35717e+13
1800,2.63282e+13
1900,2.90362e+13
2000,3.20984e+13
2100,3.54422e+13
2200,3.86968e+13
2300,4.23429e+13
2400,4.62654e+13
2500,5.03786e+13
2600,5.49046e+13
2700,5.9438e+13
2800,6.43946e+13
2900,6.93234e+13
3000,7.45962e+13
3100,8.02691e+13
3200,8.58626e+13
3300,9.14487e+13
3400,9.69476e+13
3500,1.02764e+14
3600,1.08716e+14
3700,1.15391e+14
3800,1.21936e+14
3900,1.28664e+14
4000,1.35563e+14
4100,1.41962e+14
4200,1.48929e+14
4300,1.55587e+14
4400,1.62368e+14
4500,1.69466e+14
4600,1.76616e+14
4700,1.8314e+14
4800,1.89719e+14
4900,1.96854e+14
5000,2.03219e+14
5100,2.09782e+14
5200,2.15983e+14
5300,2.2229e+14
5400,2.28282e+14
5500,2.33816e+14
5600,2.39323e+14
5700,2.44516e+14
5800,2.49915e+14
5900,2.54334e+14
6000,2.58882e+14
6100,2.63231e+14
6200,2.67144e+14
6300,2.71023e+14
6400,2.74741e+14
6500,2.78213e+14
6600,2.81526e+14
6700,2.8462e+14
6800,2.87654e+14
6900,2.90469e+14
7000,2.93054e+14
7100,2.95555e+14
7200,2.97698e+14
7300,2.99824e+14
7400,3.01657e+14
7500,3.0351e+14
7600,3.05036e+14
7700,3.0655e+14
7800,3.07905e+14
7900,3.09103e+14
8000,3.10288e+14
8100,3.11278e+14
8200,3.12243e+14
8300,3.12972e+14
8400,3.1382e+14
8500,3.14565e+14
8600,3.15251e+14
8700,3.15899e+14
8800,3.1648e+14
8900,3.17029e+14
9000,3.1751e+14
9100,3.1792e+14
9200,3.18342e+14
9300,3.18707e+14
9400,3.19032e+14
9500,3.19332e+14
9600,3.19639e+14
9700,3.19918e+14
9800,3.20148e+14
9900,3.20375e+14
10000,3.20581e+14
10100,3.20775e+14
10200,3.2096e+14
10300,3.21129e+14
10400,3.21279e+14
10500,3.21434e+14
10600,3.21571e+14
10700,3.21694e+14
10800,3.21819e+14
10900,3.21925e+14
11000,3.22031e+14
11100,3.22125e+14
11200,3.22217e+14
11300,3.22309e+14
11400,3.22396e+14
11500,3.22482e+14
11600,3.22554e+14
11700,3.2263e+14
11800,3.22699e+14
11900,3.22768e+14
12000,3.22836e+14
12100,3.22907e+14
12200,3.22969e+14
12300,3.23034e+14
12400,3.23093e+14
12500,3.23156e+14
12600,3.23218e+14
12700,3.23277e+14
12800,3.23336e+14
12900,3.23392e+14
13000,3.23451e+14
13100,3.23509e+14
13200,3.23568e+14
13300,3.23629e+14
13400,3.23689e+14
13500,3.2375e+14
13600,3.23811e+14
13700,3.23876e+14
13800,3.23936e+14
13900,3.23997e+14
14000,3.24065e+14
14100,3.24135e+14
14200,3.24211e+14
14300,3.24287e+14
14400,3.24366e+14
14500,3.24448e+14
14600,3.24527e+14
14700,3.24621e+14
14800,3.24715e+14
14900,3.24813e+14
15000,3.2492e+14
15100,3.25035e+14
15200,3.2515e+14
15300,3.25286e+14
15400,3.25425e+14
15500,3.25576e+14
15600,3.25736e+14
15700,3.25907e+14
15800,3.26088e+14
15900,3.26287e+14
16000,3.26494e+14
16100,3.26731e+14
16200,3.2695e+14
16300,3.27226e+14
16400,3.27521e+14
16500,3.27842e+14
16600,3.28177e+14
16700,3.28535e+14
16800,3.28929e+14
16900,3.29373e+14
17000,3.29904e+14
17100,3.30436e+14
17200,3.31021e+14
17300,3.31634e+14
17400,3.32282e+14
17500,3.33044e+14
17600,3.33826e+14
17700,3.34696e+14
17800,3.35641e+14
17900,3.36674e+14
18000,3.37829e+14
18100,3.3907e+14
18200,3.40428e+14
18300,3.41856e+14
18400,3.43309e+14
18500,3.44926e+14
18600,3.46752e+14
18700,3.4875e+14
18800,3.5079e+14
18900,3.53225e+14
19000,3.55724e+14
19100,3.58248e+14
19200,3.60905e+14
19300,3.64069e+14
19400,3.67524e+14
19500,3.70757e+14
19600,3.74676e+14
19700,3.78481e+14
19800,3.82631e+14
19900,3.87056e+14
20000,3.91951e+14
20100,3.97009e+14
20200,4.02368e+14
20300,4.07761e+14
20400,4.13349e+14
20500,4.188e+14
20600,4.24307e+14
20700,4.3061e+14
20800,4.36691e+14
20900,4.43024e+14
21000,4.49595e+14
21100,4.56687e+14
21200,4.63512e+14
21300,4.70314e+14
21400,4.77258e+14
21500,4.8379e+14
21600,4.9098e+14
21700,4.9845e+14
21800,5.05174e+14
21900,5.12621e+14
22000,5.19546e+14
22100,5.26406e+14
22200,5.33152e+14
22300,5.3967e+14
22400,5.46323e+14
22500,5.52597e+14
