pass,max_damage
0,7.92485e+09
100,2.45408e+11
200,4.96997e+11
300,7.99079e+11
400,1.06089e+12
500,1.36714e+12
600,1.71258e+12
700,2.048e+12
800,2.56566e+12
900,2.97414e+12
1000,3.39533e+12
1100,3.97208e+12
1200,4.51354e+12
1300,5.19006e+12
1400,5.94506e+12
1500,6.6877e+12
1600,7.62991e+12
1700,8.60642e+12
1800,9.65065e+12
1900,1.0774e+13
2000,1.18006e+13
2100,1.29636e+13
2200,1.3952e+13
2300,1.56755e+13
2400,1.70286e+13
2500,1.86935e+13
2600,2.03347e+13
2700,2.18512e+13
2800,2.33344e+13
2900,2.53287e+13
3000,2.735e+13
3100,2.94736e+13
3200,3.14374e+13
3300,3.38512e+13
3400,3.58607e+13
3500,3.79994e+13
3600,4.03625e+13
3700,4.3042e+13
3800,4.56371e+13
3900,4.86416e+13
4000,5.12834e+13
4100,5.35984e+13
4200,5.5874e+13
4300,5.84372e+13
4400,6.05757e+13
4500,6.24538e+13
4600,6.43393e+13
4700,6.65129e+13
4800,6.90165e+13
4900,7.12978e+13
5000,7.36557e+13
5100,7.59082e+13
5200,7.76017e+13
5300,7.99437e+13
5400,8.27138e+13
5500,8.49048e+13
5600,8.6595e+13
5700,8.86885e+13
5800,9.07421e+13
5900,9.23392e+13
6000,9.39692e+13
6100,9.55659e+13
6200,9.70531e+13
6300,9.85421e+13
6400,1.00356e+14
6500,1.01722e+14
6600,1.02801e+14
6700,1.03793e+14
6800,1.04919e+14
6900,1.0582e+14
7000,1.06716e+14
7100,1.07684e+14
7200,1.08444e+14
7300,1.0913e+14
7400,1.09749e+14
7500,1.10324e+14
7600,1.10807e+14
7700,1.1137e+14
7800,1.11867e+14
7900,1.12292e+14
8000,1.1262e+14
8100,1.12958e+14
8200,1.1326e+14
8300,1.13523e+14
8400,1.13876e+14
8500,1.14137e+14
8600,1.14413e+14
8700,1.14661e+14
8800,1.14811e+14
8900,1.15023e+14
9000,1.15207e+14
9100,1.15373e+14
9200,1.15512e+14
9300,1.15659e+14
9400,1.15754e+14
9500,1.15866e+14
9600,1.15974e+14
9700,1.1607e+14
9800,1.16168e+14
9900,1.1624e+14
10000,1.16304e+14
10100,1.1637e+14
10200,1.16439e+14
10300,1.16491e+14
10400,1.16541e+14
10500,1.16586e+14
10600,1.16632e+14
10700,1.1668e+14
10800,1.16722e+14
10900,1.16759e+14
11000,1.16792e+14
11100,1.16827e+14
11200,1.16855e+14
11300,1.16888e+14
11400,1.16918e+14
11500,1.16947e+14
11600,1.16975e+14
11700,1.17004e+14
11800,1.1703e+14
11900,1.17061e+14
12000,1.1709e+14
12100,1.17113e+14
12200,1.17133e+14
12300,1.17154e+14
12400,1.17173e+14
12500,1.17196e+14
12600,1.17215e+14
12700,1.17237e+14
12800,1.17255e+14
12900,1.17277e+14
13000,1.17294e+14
13100,1.17316e+14
13200,1.17342e+14
13300,1.17363e+14
13400,1.17385e+14
13500,1.17408e+14
13600,1.17426e+14
13700,1.17445e+14
13800,1.17468e+14
13900,1.17494e+14
14000,1.17524e+14
14100,1.17547e+14
14200,1.17573e+14
14300,1.17598e+14
14400,1.17626e+14
14500,1.17657e+14
14600,1.17686e+14
14700,1.17713e+14
14800,1.17753e+14
14900,1.17789e+14
15000,1.17821e+14
15100,1.17864e+14
15200,1.17905e+14
15300,1.17942e+14
15400,1.17982e+14
15500,1.18037e+14
15600,1.18091e+14
15700,1.18144e+14
15800,1.18202e+14
15900,1.18271e+14
16000,1.18336e+14
16100,1.18434e+14
16200,1.18544e+14
16300,1.18643e+14
16400,1.1874e+14
16500,1.18841e+14
16600,1.18951e+14
16700,1.19099e+14
16800,1.19238e+14
16900,1.19364e+14
17000,1.19539e+14
17100,1.19761e+14
17200,1.19975e+14
17300,1.20192e+14
17400,1.20389e+14
17500,1.207e+14
17600,1.20974e+14
17700,1.2138e+14
17800,1.21748e+14
17900,1.22157e+14
18000,1.22454e+14
18100,1.22869e+14
18200,1.23243e+14
18300,1.23665e+14
18400,1.24227e+14
18500,1.24856e+14
18600,1.25534e+14
18700,1.26272e+14
18800,1.2708e+14
18900,1.27797e+14
19000,1.28613e+14
19100,1.29651e+14
19200,1.30823e+14
19300,1.31686e+14
19400,1.32808e+14
19500,1.34175e+14
19600,1.3547e+14
19700,1.36898e+14
19800,1.38691e+14
19900,1.40209e+14
20000,1.42054e+14
20100,1.43395e+14
20200,1.45362e+14
20300,1.47575e+14
20400,1.49856e+14
20500,1.52616e+14
20600,1.54651e+14
20700,1.56675e+14
20800,1.58887e+14
20900,1.60754e+14
21000,1.63071e+14
21100,1.65272e+14
21200,1.67652e+14
21300,1.70049e+14
21400,1.72648e+14
21500,1.75767e+14
21600,1.7811e+14
21700,1.80734e+14
21800,1.83408e+14
21900,1.85402e+14
22000,1.88202e+14
22100,1.90673e+14
22200,1.93173e+14
22300,1.95882e+14
22400,1.98186e+14
22500,2.00243e+14
22600,2.02543e+14
22700,2.04563e+14
22800,2.06153e+14
22900,2.08275e+14
23000,2.10713e+14
23100,2.12787e+14
23200,2.14241e+14
23300,2.15874e+14
23400,2.17616e+14
23500,2.19174e+14
23600,2.20744e+14
23700,2.22028e+14
23800,2.2316e+14
23900,2.24334e+14
24000,2.25413e+14
24100,2.26466e+14
24200,2.27583e+14
24300,2.28399e+14
24400,2.29113e+14
24500,2.29842e+14
24600,2.30583e+14
24700,2.31307e+14
24800,2.32016e+14
24900,2.32573e+14
25000,2.33102e+14
25100,2.336e+14
25200,2.34041e+14
25300,2.34408e+14
25400,2.34826e+14
25500,2.35123e+14
25600,2.35449e+14
25700,2.35723e+14
25800,2.35988e+14
25900,2.36211e+14
26000,2.36403e+14
26100,2.36591e+14
26200,2.3679e+14
26300,2.36975e+14
26400,2.37123e+14
26500,2.37243e+14
26600,2.37379e+14
26700,2.37495e+14
26800,2.37579e+14
26900,2.37686e+14
27000,2.37777e+14
27100,2.37871e+14
27200,2.37959e+14
27300,2.38047e+14
27400,2.38125e+14
27500,2.38181e+14
27600,2.38239e+14
27700,2.38295e+14
27800,2.38341e+14
27900,2.38385e+14
28000,2.38436e+14
28100,2.38475e+14
28200,2.38516e+14
28300,2.38552e+14
28400,2.38584e+14
28500,2.38617e+14
28600,2.38651e+14
28700,2.38681e+14
28800,2.38712e+14
28900,2.38744e+14
29000,2.3877e+14
29100,2.38791e+14
29200,2.38819e+14
29300,2.38839e+14
29400,2.38858e+14
29500,2.38883e+14
29600,2.38904e+14
29700,2.38924e+14
29800,2.38946e+14
29900,2.38967e+14
30000,2.38988e+14
30100,2.39007e+14
30200,2.3903e+14
30300,2.3905e+14
30400,2.39073e+14
30500,2.39092e+14
30600,2.39113e+14
30700,2.39135e+14
30800,2.39156e+14
30900,2.39179e+14
31000,2.39197e+14
31100,2.39223e+14
31200,2.39245e+14
31300,2.39269e+14
31400,2.39295e+14
31500,2.3932e+14
31600,2.39347e+14
31700,2.39379e+14
31800,2.39402e+14
31900,2.39434e+14
32000,2.39469e+14
32100,2.39502e+14
32200,2.39534e+14
32300,2.39567e+14
32400,2.39608e+14
32500,2.39641e+14
32600,2.39694e+14
32700,2.39744e+14
32800,2.39813e+14
32900,2.39865e+14
33000,2.39929e+14
33100,2.39997e+14
33200,2.40068e+14
33300,2.40152e+14
33400,2.40229e+14
33500,2.40339e+14
33600,2.40453e+14
33700,2.40556e+14
33800,2.40663e+14
33900,2.40794e+14
34000,2.40905e+14
34100,2.4103e+14
34200,2.41201e+14
34300,2.41341e+14
34400,2.41511e+14
34500,2.41721e+14
34600,2.41955e+14
34700,2.42208e+14
34800,2.42471e+14
34900,2.42772e+14
35000,2.43097e+14
35100,2.43409e+14
35200,2.43725e+14
35300,2.44143e+14
35400,2.44663e+14
35500,2.45127e+14
35600,2.45659e+14
35700,2.46263e+14
35800,2.46859e+14
35900,2.47737e+14
36000,2.48445e+14
36100,2.49075e+14
36200,2.49918e+14
36300,2.50907e+14
36400,2.51773e+14
36500,2.52996e+14
36600,2.54112e+14
36700,2.5532e+14
36800,2.56761e+14
36900,2.58072e+14
37000,2.59221e+14
37100,2.61034e+14
37200,2.62583e+14
37300,2.64118e+14
37400,2.65887e+14
37500,2.67768e+14
37600,2.69383e+14
37700,2.71245e+14
37800,2.73253e+14
37900,2.75569e+14
38000,2.78164e+14
38100,2.80392e+14
38200,2.82936e+14
38300,2.85699e+14
38400,2.87911e+14
38500,2.90638e+14
38600,2.93233e+14
38700,2.96573e+14
38800,2.98776e+14
38900,3.01041e+14
39000,3.03209e+14
39100,3.05702e+14
39200,3.07693e+14
39300,3.10427e+14
39400,3.13409e+14
39500,3.15557e+14
39600,3.17482e+14
39700,3.19686e+14
39800,3.2188e+14
39900,3.24658e+14
40000,3.2657e+14
40100,3.27971e+14
40200,3.29693e+14
40300,3.31622e+14
40400,3.33488e+14
40500,3.3516e+14
40600,3.36685e+14
40700,3.38702e+14
40800,3.401e+14
40900,3.41423e+14
41000,3.42832e+14
41100,3.44133e+14
41200,3.45273e+14
41300,3.46252e+14
41400,3.4708e+14
41500,3.48066e+14
41600,3.48952e+14
41700,3.49876e+14
41800,3.50667e+14
41900,3.51328e+14
42000,3.52006e+14
42100,3.52561e+14
42200,3.53165e+14
42300,3.53742e+14
42400,3.54193e+14
42500,3.54592e+14
42600,3.54874e+14
42700,3.55246e+14
42800,3.55563e+14
42900,3.55845e+14
43000,3.56174e+14
43100,3.56436e+14
43200,3.56702e+14
43300,3.56896e+14
43400,3.57097e+14
43500,3.5727e+14
43600,3.57463e+14
43700,3.57593e+14
43800,3.57721e+14
43900,3.57865e+14
44000,3.57986e+14
44100,3.58085e+14
44200,3.5818e+14
44300,3.5829e+14
44400,3.58373e+14
44500,3.58453e+14
44600,3.58533e+14
44700,3.58607e+14
44800,3.58666e+14
44900,3.58722e+14
45000,3.5878e+14
45100,3.58825e+14
45200,3.58877e+14
45300,3.58922e+14
45400,3.58975e+14
45500,3.59012e+14
45600,3.59052e+14
45700,3.59091e+14
45800,3.59131e+14
45900,3.59169e+14
46000,3.59197e+14
46100,3.59225e+14
46200,3.59249e+14
46300,3.59279e+14
46400,3.59304e+14
46500,3.59328e+14
46600,3.5935e+14
46700,3.5937e+14
46800,3.59389e+14
46900,3.59414e+14
47000,3.59436e+14
47100,3.59459e+14
47200,3.5948e+14
47300,3.59499e+14
47400,3.59517e+14
47500,3.5954e+14
47600,3.59561e+14
47700,3.59582e+14
47800,3.59603e+14
47900,3.59622e+14
48000,3.59646e+14
48100,3.5967e+14
48200,3.59689e+14
48300,3.59712e+14
48400,3.59735e+14
48500,3.59759e+14
48600,3.59784e+14
48700,3.59809e+14
48800,3.59838e+14
48900,3.5987e+14
49000,3.59896e+14
49100,3.59922e+14
49200,3.59952e+14
49300,3.59986e+14
49400,3.60027e+14
49500,3.60067e+14
49600,3.60098e+14
49700,3.60143e+14
49800,3.60185e+14
49900,3.60234e+14
50000,3.60282e+14
50100,3.6034e+14
50200,3.60418e+14
50300,3.60481e+14
50400,3.60554e+14
50500,3.60629e+14
50600,3.60702e+14
50700,3.60782e+14
50800,3.60889e+14
50900,3.60996e+14
51000,3.6111e+14
51100,3.61237e+14
51200,3.61397e+14
51300,3.61528e+14
51400,3.61714e+14
51500,3.61846e+14
51600,3.61986e+14
51700,3.62176e+14
51800,3.62397e+14
51900,3.62596e+14
52000,3.62827e+14
52100,3.63068e+14
52200,3.63367e+14
52300,3.63661e+14
52400,3.64011e+14
52500,3.64402e+14
52600,3.64793e+14
52700,3.65228e+14
52800,3.65701e+14
52900,3.66202e+14
53000,3.66769e+14
53100,3.67453e+14
53200,3.68175e+14
53300,3.69036e+14
53400,3.69779e+14
53500,3.70597e+14
53600,3.71543e+14
53700,3.72439e+14
53800,3.73369e+14
53900,3.745e+14
54000,3.75842e+14
54100,3.76909e+14
54200,3.78381e+14
54300,3.80145e+14
54400,3.8187e+14
54500,3.83433e+14
54600,3.85073e+14
54700,3.8709e+14
54800,3.88865e+14
54900,3.90692e+14
55000,3.92484e+14
55100,3.9419e+14
55200,3.96126e+14
55300,3.97927e+14
55400,4.00147e+14
55500,4.02402e+14
55600,4.04813e+14
55700,4.07081e+14
55800,4.09676e+14
55900,4.12088e+14
56000,4.14434e+14
56100,4.1644e+14
56200,4.18912e+14
56300,4.21136e+14
56400,4.23449e+14
56500,4.26205e+14
56600,4.28998e+14
56700,4.31121e+14
56800,4.33847e+14
56900,4.36297e+14
57000,4.38752e+14
57100,4.40548e+14
57200,4.43022e+14
57300,4.45065e+14
57400,4.47093e+14
57500,4.48981e+14
57600,4.50615e+14
57700,4.52593e+14
57800,4.54161e+14
57900,4.56029e+14
58000,4.57519e+14
58100,4.58936e+14
58200,4.60487e+14
58300,4.6184e+14
58400,4.62961e+14
58500,4.64e+14
58600,4.6505e+14
58700,4.66115e+14
58800,4.6715e+14
58900,4.67918e+14
59000,4.68621e+14
59100,4.69459e+14
59200,4.70193e+14
59300,4.70915e+14
59400,4.71526e+14
59500,4.72004e+14
59600,4.72491e+14
59700,4.72965e+14
59800,4.73429e+14
59900,4.73907e+14
60000,4.74221e+14
60100,4.74549e+14
60200,4.74847e+14
60300,4.75143e+14
60400,4.75329e+14
60500,4.75531e+14
60600,4.75726e+14
60700,4.75912e+14
60800,4.76103e+14
60900,4.76263e+14
61000,4.76417e+14
61100,4.76534e+14
61200,4.76658e+14
61300,4.76791e+14
61400,4.76898e+14
61500,4.76998e+14
61600,4.77077e+14
61700,4.77165e+14
61800,4.77241e+14
61900,4.77314e+14
62000,4.77381e+14
62100,4.77442e+14
62200,4.77513e+14
62300,4.77569e+14
62400,4.77614e+14
62500,4.77661e+14
62600,4.77691e+14
62700,4.77738e+14
62800,4.77772e+14
62900,4.77807e+14
63000,4.77838e+14
63100,4.77865e+14
63200,4.77895e+14
63300,4.77923e+14
63400,4.77951e+14
63500,4.7798e+14
63600,4.78003e+14
63700,4.78026e+14
63800,4.78051e+14
63900,4.78077e+14
64000,4.78098e+14
64100,4.78119e+14
64200,4.78137e+14
64300,4.7816e+14
64400,4.7818e+14
64500,4.78206e+14
64600,4.78227e+14
64700,4.78245e+14
64800,4.78268e+14
64900,4.78287e+14
65000,4.78306e+14
65100,4.78328e+14
65200,4.78347e+14
65300,4.78376e+14
65400,4.78399e+14
65500,4.78421e+14
65600,4.78442e+14
65700,4.78462e+14
65800,4.78486e+14
65900,4.78509e+14
66000,4.78534e+14
66100,4.78559e+14
66200,4.78585e+14
66300,4.78615e+14
66400,4.7865e+14
66500,4.78681e+14
66600,4.78712e+14
66700,4.78752e+14
66800,4.7879e+14
66900,4.78826e+14
67000,4.78867e+14
67100,4.78912e+14
67200,4.78953e+14
67300,4.7901e+14
67400,4.79067e+14
67500,4.79121e+14
67600,4.79183e+14
67700,4.79247e+14
67800,4.79318e+14
67900,4.794e+14
68000,4.79492e+14
68100,4.79566e+14
68200,4.79676e+14
68300,4.79792e+14
68400,4.79938e+14
68500,4.80075e+14
68600,4.80208e+14
68700,4.80357e+14
68800,4.80523e+14
68900,4.80718e+14
69000,4.809e+14
69100,4.81102e+14
69200,4.81354e+14
69300,4.8163e+14
69400,4.81934e+14
69500,4.82252e+14
69600,4.82673e+14
69700,4.83038e+14
69800,4.83388e+14
69900,4.83791e+14
70000,4.84319e+14
70100,4.84825e+14
70200,4.85337e+14
70300,4.85809e+14
70400,4.86372e+14
70500,4.87005e+14
70600,4.87743e+14
70700,4.88507e+14
70800,4.89519e+14
70900,4.90474e+14
71000,4.91599e+14
71100,4.92722e+14
71200,4.93929e+14
71300,4.94991e+14
71400,4.96159e+14
71500,4.97567e+14
71600,4.9899e+14
71700,5.00625e+14
71800,5.02601e+14
71900,5.04175e+14
72000,5.06068e+14
72100,5.0785e+14
72200,5.10027e+14
72300,5.1226e+14
72400,5.14429e+14
72500,5.1691e+14
72600,5.19208e+14
72700,5.21159e+14
72800,5.2321e+14
72900,5.2527e+14
73000,5.27921e+14
73100,5.30309e+14
73200,5.32872e+14
73300,5.3489e+14
73400,5.37357e+14
73500,5.40025e+14
73600,5.42665e+14
73700,5.44606e+14
73800,5.47071e+14
73900,5.49552e+14
74000,5.51812e+14
74100,5.54406e+14
74200,5.56211e+14
74300,5.5843e+14
74400,5.60566e+14
74500,5.62728e+14
74600,5.64707e+14
74700,5.67117e+14
74800,5.68675e+14
74900,5.70268e+14
75000,5.72193e+14
75100,5.73682e+14
75200,5.75184e+14
75300,5.76677e+14
75400,5.78313e+14
75500,5.79539e+14
75600,5.80784e+14
75700,5.81959e+14
75800,5.83007e+14
75900,5.84004e+14
76000,5.84856e+14
76100,5.858e+14
76200,5.86624e+14
76300,5.87416e+14
76400,5.88147e+14
76500,5.88733e+14
76600,5.89362e+14
76700,5.89801e+14
76800,5.90404e+14
76900,5.90841e+14
77000,5.9131e+14
77100,5.91698e+14
77200,5.92034e+14
77300,5.9235e+14
77400,5.92674e+14
77500,5.93036e+14
77600,5.9332e+14
77700,5.93529e+14
77800,5.93732e+14
77900,5.93936e+14
78000,5.94152e+14
78100,5.94361e+14
78200,5.94503e+14
78300,5.94631e+14
78400,5.94756e+14
78500,5.94874e+14
78600,5.94995e+14
78700,5.95098e+14
78800,5.95199e+14
78900,5.95308e+14
79000,5.95374e+14
79100,5.95462e+14
79200,5.95536e+14
79300,5.95587e+14
79400,5.95651e+14
79500,5.95713e+14
79600,5.95755e+14
79700,5.95808e+14
79800,5.95854e+14
79900,5.95892e+14
80000,5.95926e+14
80100,5.9596e+14
80200,5.95996e+14
80300,5.96027e+14
80400,5.96061e+14
80500,5.96088e+14
80600,5.9611e+14
80700,5.96139e+14
80800,5.96165e+14
80900,5.96187e+14
81000,5.96211e+14
81100,5.96236e+14
81200,5.96263e+14
81300,5.96288e+14
81400,5.96311e+14
81500,5.96334e+14
81600,5.96353e+14
81700,5.96376e+14
81800,5.96398e+14
81900,5.96418e+14
82000,5.96439e+14
82100,5.96457e+14
82200,5.96479e+14
82300,5.96505e+14
82400,5.96526e+14
82500,5.96551e+14
82600,5.9657e+14
82700,5.96589e+14
82800,5.9661e+14
82900,5.96632e+14
83000,5.96653e+14
83100,5.96676e+14
83200,5.96699e+14
83300,5.96729e+14
83400,5.96756e+14
83500,5.96788e+14
83600,5.96821e+14
83700,5.96852e+14
83800,5.96884e+14
83900,5.96913e+14
84000,5.96948e+14
84100,5.96982e+14
84200,5.97032e+14
84300,5.97075e+14
84400,5.97118e+14
84500,5.97167e+14
84600,5.97213e+14
84700,5.97276e+14
84800,5.97329e+14
84900,5.97395e+14
85000,5.97467e+14
85100,5.97537e+14
85200,5.97618e+14
85300,5.97709e+14
85400,5.97808e+14
85500,5.97911e+14
85600,5.98039e+14
85700,5.98145e+14
85800,5.98274e+14
85900,5.98405e+14
86000,5.98569e+14
86100,5.98716e+14
86200,5.98881e+14
86300,5.99076e+14
86400,5.99322e+14
86500,5.99595e+14
86600,5.99843e+14
86700,6.00107e+14
86800,6.00508e+14
86900,6.00894e+14
87000,6.0126e+14
87100,6.01684e+14
87200,6.02041e+14
87300,6.02527e+14
87400,6.0301e+14
87500,6.03743e+14
87600,6.04333e+14
87700,6.04982e+14
87800,6.05644e+14
87900,6.0643e+14
88000,6.07164e+14
88100,6.08148e+14
88200,6.08942e+14
88300,6.09879e+14
88400,6.10954e+14
88500,6.11962e+14
88600,6.13084e+14
88700,6.14404e+14
88800,6.15722e+14
88900,6.1751e+14
89000,6.19188e+14
