pass,max_damage
0,7.92485e+09
100,2.28211e+11
200,4.56376e+11
300,7.13646e+11
400,9.92655e+11
500,1.2977e+12
600,1.64788e+12
700,1.98448e+12
800,2.37876e+12
900,2.80018e+12
1000,3.2318e+12
1100,3.80086e+12
1200,4.29301e+12
1300,4.86682e+12
1400,5.55492e+12
1500,6.20429e+12
1600,6.91128e+12
1700,7.85917e+12
1800,8.56365e+12
1900,9.51823e+12
2000,1.05071e+13
2100,1.15311e+13
2200,1.26507e+13
2300,1.38261e+13
2400,1.50824e+13
2500,1.64593e+13
2600,1.77323e+13
2700,1.92542e+13
2800,2.08931e+13
2900,2.26314e+13
3000,2.42774e+13
3100,2.5958e+13
3200,2.76928e+13
3300,2.96225e+13
3400,3.16131e+13
3500,3.38326e+13
3600,3.56303e+13
3700,3.79274e+13
3800,4.00841e+13
3900,4.20116e+13
4000,4.43458e+13
4100,4.64112e+13
4200,4.86045e+13
4300,5.10243e+13
4400,5.30004e+13
4500,5.53715e+13
4600,5.75338e+13
4700,5.98192e+13
4800,6.20338e+13
4900,6.44202e+13
5000,6.62939e+13
5100,6.84173e+13
5200,7.04129e+13
5300,7.23069e+13
5400,7.43832e+13
5500,7.63013e+13
5600,7.77885e+13
5700,7.955e+13
5800,8.11506e+13
5900,8.27079e+13
6000,8.42172e+13
6100,8.56349e+13
6200,8.6942e+13
6300,8.82588e+13
6400,8.93878e+13
6500,9.06949e+13
6600,9.16499e+13
6700,9.26189e+13
6800,9.35076e+13
6900,9.45002e+13
7000,9.52384e+13
7100,9.60149e+13
7200,9.67086e+13
7300,9.74168e+13
7400,9.80477e+13
7500,9.85092e+13
7600,9.90318e+13
7700,9.95315e+13
7800,1.00016e+14
7900,1.00329e+14
8000,1.00682e+14
8100,1.01066e+14
8200,1.01359e+14
8300,1.01662e+14
8400,1.01922e+14
8500,1.02131e+14
8600,1.02372e+14
8700,1.02566e+14
8800,1.0277e+14
8900,1.02919e+14
9000,1.03078e+14
9100,1.0324e+14
9200,1.03357e+14
9300,1.03475e+14
9400,1.03625e+14
9500,1.03714e+14
9600,1.03805e+14
9700,1.03885e+14
9800,1.03956e+14
9900,1.04012e+14
10000,1.04093e+14
10100,1.04147e+14
10200,1.04207e+14
10300,1.04251e+14
